trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8
7,0.2799703766756969,0.21410457254290094,0.1437589327909768,0.12279510882463683,0.13904647230605494,0.17908774085760978,0.22100819809256686,0.19974720806474858,0.19462883445175452,0.18686298038777516,0.1946953275202996
27,0.3018603723349248,0.17647315574511896,0.1530395675431065,0.14095981732319013,0.13460106215800957,0.1392153771477801,0.14769577995892477,0.18889859042094717,0.18852302254775638,0.18908586525978358,0.19638861621455342
52,0.32375036799415274,0.2910078218171857,0.2602985868767666,0.23303165774818563,0.2109553605854492,0.19394135075717628,0.1794168840070232,0.1780499727771458,0.18241721064375827,0.19130875013179202,0.19808190490880723
106,0.29671145728755643,0.2808931780221207,0.26387266818284244,0.2475037828314988,0.2347257752127028,0.2219159340154086,0.21059582570854996,0.20073464635575264,0.1846400955157667,0.19300203882604583,0.19808190490880723
