trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
22,0.4624297198413735,0.43007179485262637,0.35062283298834723,0.29810654066211795,0.27859876057442856,0.25858974783902,0.2538015347091008,0.23953739070175908,0.23013676010929668,0.22494963838332852,0.22525037643229895,0.22306450396792674,0.2230654830107473,0.2202072478537031,0.2213302534693304,0.22437583796291818,0.22184012332066505,0.22298085307990329,0.22331990826625941,0.22679223345062155,0.23368953371961676,0.24555480524439144,0.2397984667200916,0.26544444561162606,0.26054597472574226,0.2776382688516605,0.28490291845394505,0.29818270562125204,0.30061153065189444,0.32813086745065806,0.33492244088515316,0.3661949161924981,0.3936854484217927,0.4157558396120782
42,0.4543402385941867,0.4102095543865566,0.3200626663084496,0.2909457784602291,0.2748153962109485,0.25909651267831274,0.25222355163964577,0.24349136280592354,0.24055061146587603,0.2386199710489308,0.23439027018557268,0.23348595005187203,0.23244479040139254,0.23412409823181193,0.2319341716601859,0.22988638224316685,0.23142339666696088,0.22824025553261434,0.2283659912922189,0.23088145527271942,0.23553516798179902,0.24246963603502072,0.24307631411482983,0.2642198278901551,0.2648190482572218,0.2794544312522316,0.2882228652457718,0.29878991187891263,0.30749136485158535,0.3298287608092818,0.3427405597119894,0.3730675492498218,0.3992030462193641,0.4157558396120782
86,0.4462507573469999,0.3903473139204868,0.2895024996285519,0.2837850162583403,0.27103203184746855,0.2596032775176055,0.25064556857019077,0.24744533491008797,0.24433148588719683,0.24253600907048414,0.24027144444641327,0.23774480586971178,0.23839753004834707,0.23722384978486957,0.22856908547661975,0.23400740208703574,0.23327646953981138,0.23349965798532538,0.2334120743181784,0.23497067709481725,0.2373808022439813,0.23938446682565,0.24635416150956801,0.26299521016868416,0.26909212178870134,0.28127059365280277,0.2915428120375986,0.2993971181365732,0.31437119905127625,0.3315266541679056,0.3505586785388256,0.37994018230714544,0.4047206440169354,0.4157558396120782
146,0.43816127609981315,0.370485073454417,0.2938045201453349,0.28119188841638443,0.3193031365356936,0.30645310843823115,0.2851251352064983,0.2794834929491708,0.27266962897656155,0.27116639506363766,0.26477346981392624,0.26367730775064224,0.2624168271640914,0.25887764118248374,0.2568318950760257,0.2540073056206605,0.24684490103161943,0.24939811902052728,0.23010215388439997,0.234330105407217,0.24146780374418636,0.2395914667728708,0.25589930356059704,0.26177059244721324,0.27336519532018094,0.2830867560533739,0.2948627588294253,0.30000432439423386,0.32125103325096716,0.3332245475265294,0.35837679736566186,0.38681281536446904,0.4102382418145068,0.4157558396120782
