trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
17,0.3335092290328184,0.27652801587116554,0.21949695082385698,0.17900158347760664,0.1416479803780563,0.1379827124234545,0.14333647194781507,0.14966256921652926,0.16743861406487065,0.18979109513841758,0.20507075798203156,0.19500665188106972,0.21117940407855817,0.2202383796778495,0.23391564651300678,0.25287379170917024
37,0.405199856843963,0.3463183063671731,0.28938399158048256,0.24190037307806564,0.20328864125943122,0.18173999954299483,0.1762682090629559,0.17578346391226632,0.17931797843997627,0.18743977332052325,0.19284639618097033,0.20961124764898162,0.22763324309114222,0.24047506013611689,0.2587310410247367,0.28443695932149804
95,0.3623092431863638,0.297594101092988,0.267449322547815,0.24070716112397883,0.22053976269504413,0.20435303480907124,0.19169103559401587,0.1867573026370653,0.1834843880720524,0.18053478128688538,0.17865469961020405,0.17827172605339012,0.17976501876131473,0.18428485748954695,0.1897474564845146,0.28443695932149804
156,0.3194186295287647,0.26180638405511114,0.2436286106935518,0.22897803728457453,0.21437794839227864,0.20477387762226076,0.19459829387068384,0.19010572885496593,0.1972532433270664,0.18362885518358973,0.18040205611315782,0.19472556506597416,0.2000016992195821,0.20910025200127688,0.2213106240968424,0.28443695932149804
