trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2,0.7323703795887191,0.5712518867598735,0.2714706535766056,0.24233400940318353,0.0940327745439594,0.10312576391730764,0.14012364771655506,0.21014732581945778,0.27916628699291857,0.3480031724294717,0.41678648226203546,0.48550136775947517,0.5554474441158178,0.6256718576785342,0.22322368891384817,0.2268537595708975,0.22993055703620519,0.22993055703620519,0.22993055703620519,0.22993055703620519,0.22993055703620519
17,0.31531248067735657,0.26872704732741276,0.2304483430777037,0.19092033208938314,0.17228906410427916,0.17066801277902258,0.17359093092369307,0.1763939434279511,0.18750234274865837,0.20727890309158145,0.22905234416606093,0.3517539406552935,0.38660950804908084,0.42290540893067424,0.22350032550971902,0.22839215830355136,0.22993055703620519,0.22993055703620519,0.22993055703620519,0.22993055703620519,0.22993055703620519
62,0.4006256160381955,0.36379550017511886,0.32900175370230816,0.2971607721967693,0.26847232694861883,0.2473777376233832,0.2388863389818669,0.23417283043232875,0.22729616967545752,0.2228594276322097,0.21956589649927502,0.21800651355111175,0.2177715719823439,0.22013896018281434,0.22377696210558984,0.22993055703620519,0.22993055703620519,0.22993055703620519,0.22993055703620519,0.22993055703620519,0.22993055703620519
120,0.48593875139903453,0.31249296407550753,0.2937476867169839,0.27724003825059795,0.2623565150338719,0.24973090164700676,0.24514510178998605,0.23988080125695102,0.2359051209130694,0.23201899516036242,0.22702552469667145,0.22644273810913798,0.22269015074791418,0.22294705231797735,0.22531536083824366,0.22993055703620519,0.22993055703620519,0.22993055703620519,0.22993055703620519,0.22993055703620519,0.22993055703620519
