trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
20,0.47880366513421596,0.464357402695755,0.44421080500189125,0.4316664462328361,0.4184393616589824,0.40216338548463443,0.32020583303796585,0.29764340474055545,0.2848710581766175,0.2693260088050794,0.2571853210225732,0.25707701487048956,0.250957979779391,0.25018736446125195,0.2619122255520463,0.36806348220880336,0.3561712738978647,0.34719568240237614,0.34820010906966037,0.3537467080734101,0.357269917932855,0.3638004256488737,0.3753864262362368
35,0.47880366513421596,0.45713427147652447,0.4413606373741899,0.42824443447600985,0.41524783112888175,0.3972169279275611,0.3707757239211339,0.35468063174410597,0.3424391871955208,0.33917480307767495,0.32574970542939996,0.3193845833678741,0.3132823987788736,0.29822615574807076,0.3034575403918872,0.35583562181958234,0.35220757383178397,0.3466715867207126,0.3492264180849661,0.35549369855997925,0.3572845323760084,0.36705106506372975,0.3779287871150623
55,0.47880366513421596,0.44991114025729395,0.43851046974648855,0.42482242271918363,0.4120563005987811,0.39227047037048773,0.38659831060288924,0.38422866532680783,0.37562004811254884,0.36658437696531837,0.3567853044980604,0.3530375869111334,0.3427447815316093,0.3462649470348895,0.3450028552317282,0.34360776143036137,0.34824387376570326,0.346147491039049,0.3502527271002718,0.3572406890465484,0.3572991468191617,0.3703017044785858,0.3804711479938878
116,0.47158053391498544,0.4470609726295926,0.43508845798966234,0.421630892189083,0.4071098430417078,0.4431797564310862,0.4542779996989707,0.4239098736357021,0.41653883534471386,0.41537039101697376,0.4118013726299162,0.40543261593684315,0.3929374148388142,0.38297370592249685,0.38029134259802433,0.3601349739639454,0.3477197780840397,0.3471738000543547,0.3519997175868409,0.3572553034897017,0.36054978623401773,0.3728440653574113,0.3804711479938878
