trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
13,0.2523219696329977,0.22076772230190572,0.19809401354075304,0.17420175575623323,0.16543409147805718,0.16459090668049867,0.17859739693444696,0.20230272437668842,0.23487908854356884,0.26627803456475246,0.3004117766003497,0.3426675068370203,0.37305770223492135,0.3980938445155149
28,0.2444334078002247,0.24227574787370984,0.2220366260539968,0.21160268499957904,0.20046378930800152,0.19216762618038763,0.18844854859519225,0.22816243763676353,0.24010840035128023,0.25184537907548943,0.2660997716908591,0.28853463884100305,0.37931673780506975,0.3980938445155149
73,0.2365448459674517,0.3342867144431197,0.3166984245981537,0.30195592780229874,0.288213880720956,0.27554457495755463,0.26330383441282,0.25402215089683866,0.24533771215899164,0.23741272358622642,0.23178776678136848,0.23440177084498587,0.3855757733752181,0.3980938445155149
127,0.2286562841346787,0.326519788253829,0.31067969446369303,0.3017901719461555,0.2888179633932018,0.2786926420919719,0.26721255711485375,0.25829136233586647,0.24868573221400692,0.26891225009328806,0.2872276368091944,0.3037297365399536,0.3918348089453665,0.3980938445155149
