trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
18,0.16431251624501383,0.15319485069740355,0.1429518020886221,0.1343223445431226,0.1305732267001737,0.13126346595436839,0.1383569662677028,0.16984903377564586,0.1980561811133187,0.21802563444088416,0.24070420632516468,0.26587965075920694,0.28969114983903715,0.3198534366877282,0.3416625150101319,0.20350578640709371,0.2100336660694776
33,0.15959813765334524,0.15631143180601373,0.15114028223557435,0.14631038777391792,0.1419339235897095,0.14240183767218764,0.15387490659506595,0.17633404139278708,0.1892271909185968,0.19827657312521293,0.2107105321028796,0.2272087229064696,0.2439210822524016,0.25732090306818495,0.27114664789688236,0.20494328921882418,0.2118601030889391
78,0.15746370866803133,0.15185822190021653,0.22875754355728262,0.21474669455234235,0.20545161208447862,0.1947049701281129,0.18865164262934905,0.18281904900992832,0.1803982007238749,0.1785275118095417,0.18071685788059455,0.18853779505373225,0.19815101466576607,0.19478836944864167,0.20063078078363283,0.20638079203055462,0.21368654010840057
137,0.15532927968271745,0.1474050119944193,0.21729255366391717,0.21010024545556844,0.20137478807245995,0.1951881419000482,0.1866475888371658,0.18137002824174422,0.17859714803573012,0.1753254402706843,0.1731984609762761,0.2391144724463847,0.25900222567674713,0.26822544222938677,0.20206828359536327,0.2082072290500161,0.21368654010840057
