trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
20,0.3095581096455795,0.30934266732568716,0.300810427113547,0.2947221475757614,0.2947466225060501,0.29147821909871746,0.2869372327046196,0.2914249876053792,0.2845418465230726,0.28523185075064517,0.27924078717103185,0.27925942099730555,0.2747987083073943,0.2773801961654518,0.2702604307133717,0.27659443337513023,0.27497823151835393,0.27602729462068437,0.279397078494862,0.2815956223482177,0.2922893072904754,0.2893712313539238,0.3052127368477148,0.31275880649969656,0.3270749701812873,0.329632652616321,0.35045048181361305,0.3536324188282581,0.3863399006947183,0.38090863998055635,0.4277717575103203,0.440193596289358
39,0.3095042490656064,0.3072096072726521,0.27846651521917226,0.2783695022593945,0.2734136165843216,0.27510919577997317,0.2722118200912928,0.2676693411043306,0.2715687446718457,0.26794773256228416,0.26660867313937964,0.26398229061375533,0.26749269256214786,0.26919007262206096,0.265533133069424,0.27084758861596253,0.2681404489973904,0.26960567117193046,0.27187204666755627,0.2737321408834924,0.2787709937867022,0.2785347547293763,0.286124919050472,0.29115843421684484,0.29824252818104463,0.30073582475436145,0.31087712935906814,0.3135990424328824,0.32988534345163967,0.32942261538797724,0.3569559483937419,0.36674936594931395
80,0.30945038848563333,0.3050765472196171,0.2561226033247975,0.2590717120140216,0.2595734792403216,0.2599154524497948,0.25928299513670194,0.2599542377812422,0.2592474299562303,0.2595565382712556,0.2569997737986842,0.2614324436326313,0.26018667681690144,0.2609999490786702,0.2608058354254763,0.26510074385679483,0.26130266647642697,0.2631840477231766,0.26434701484025047,0.2658686594187671,0.2652526802829291,0.26769827810482877,0.26703710125322916,0.2695580619339932,0.269410086180802,0.27183899689240193,0.27130377690452323,0.27356566603750665,0.2734307862085611,0.2779365907953982,0.28614013927716353,0.29330513560926985
144,0.30939652790566025,0.30294348716658204,0.2754223754502795,0.24054555921175075,0.24127138755151956,0.24015589995946354,0.23988313407586082,0.24083962163523043,0.24032143448303556,0.24158463923657578,0.2411389449296827,0.24205782652399266,0.24287046558011977,0.24364525229181336,0.24467103150030914,0.24317843604009678,0.2467285003207625,0.24781136347993424,0.2492180459033099,0.2505596828268361,0.27731195581842644,0.2864555074762718,0.2898979538764629,0.2983165160576402,0.2995213693985615,0.31114473935300746,0.3124680978663906,0.32995278336611245,0.3271697130945587,0.35285417415285925,0.3631668677832608,0.29330513560926985
