trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
14,0.43033797240769756,0.4063435691679542,0.39934933724682475,0.3346774531389126,0.3731312028225094,0.3726272244610616,0.3659829847478647,0.35915942675061896,0.35927013847090833,0.3587665412867446,0.3546302800068752,0.3589483208702134,0.351941145765994,0.35860020933075254,0.34744563918953936,0.35327048420292395,0.356543682608057,0.35362183132975383,0.36435012620495466,0.37577458153325094,0.3923054859108887,0.38467608015437516,0.39331853474155354,0.41036164210696685,0.4362680532572576,0.43243481711302517,0.451128164291149,0.4454900088256268,0.47810021882158715,0.4709928640299576,0.5206305290606985,0.5498167398324265
33,0.4243393715977617,0.36391178327008367,0.3588669209842994,0.383228001834277,0.37212005391356423,0.36423301208888736,0.3538434184220006,0.34230581859223985,0.3334475713321391,0.33776518014622564,0.3366237280781419,0.3344080887681672,0.3446262211803456,0.3318155504726523,0.32673940773501764,0.3290605669013732,0.3292140590832628,0.3287627190244156,0.33548065893880197,0.3402917703762467,0.3501444464025303,0.34677743773933556,0.3521322888120737,0.3610355725923891,0.3756166287402557,0.37459971871730735,0.3849390717437667,0.38261436304760477,0.4024244242095453,0.4033915500217504,0.4317856288309825,0.5498167398324265
74,0.4183407707878259,0.3214799973722131,0.3183845047217741,0.3155967181680927,0.31229140527495775,0.311510740921132,0.30710805164608385,0.3076037331983618,0.3064420770096116,0.30654324135229366,0.30680990726632823,0.30541902910355917,0.30639553404347425,0.3050308916145521,0.306033176280496,0.3048506495998225,0.30188443555846856,0.3039036067190774,0.3066111916726493,0.3048089592192424,0.30798340689417186,0.3088787953242959,0.3109460428825939,0.31170950307781137,0.31496520422325375,0.31676462032158953,0.31874997919638437,0.31973871726958275,0.32674862959750334,0.3357902360135432,0.34294072860126645,0.5498167398324265
138,0.4123421699778901,0.36041466730951893,0.32653097893034333,0.2852356489772994,0.27771358969257975,0.2812521509874316,0.2794089110040719,0.2752064337758956,0.273638938670656,0.2722255717344117,0.27218212793597574,0.2711492903129339,0.2708008367207335,0.26989928659283957,0.2694614189759169,0.26811855574063714,0.26850286092355924,0.2710964348407075,0.27096484199958537,0.2765681551361944,0.3463297435242735,0.35109866503292475,0.3606538424947804,0.3739887781675345,0.37370001066813946,0.3839463923063693,0.3821199940110056,0.398919468045585,0.39887074681373047,0.42821038253712085,0.4463787342168465,0.5498167398324265
