trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
7,0.4328914993813779,0.3962458524747574,0.39897501492171716,0.369683720777213,0.37611740127762555,0.37821241724878335,0.38737521217755944,0.3984271135003085,0.39042105807072,0.4296663449934449,0.4087487444192351,0.4392472795768884,0.441739822924606,0.4832201217926831,0.5014223045678587,0.5423192799196502,0.566392783197006,0.6412298067625516,0.6241152278654724,0.6649425208958525,0.39880221767820956,0.40542015660947894,0.41202847277957205
27,0.4328914993813779,0.4567620325160986,0.45363981709485324,0.45267158607559693,0.46220404568293466,0.4559207585730936,0.4657010311585211,0.45706845957938175,0.39471281537883046,0.4179381230508477,0.4007823753863538,0.42050256273250186,0.41977724309398645,0.44324932999021227,0.4463420052036766,0.4707880708090767,0.4809932063165917,0.5189363372022793,0.5169721074588711,0.530290697311468,0.40038388965377253,0.40714745409955067,0.41360533337454686
70,0.46847507099706226,0.4203708021774319,0.41608094138498997,0.4251543108375863,0.4406975318848387,0.44604330725731206,0.41681115759928317,0.4171938728479173,0.39900457268694095,0.4062099011082505,0.3928160063534725,0.40175784588811525,0.3978146632633669,0.4032785381877415,0.3912617058394945,0.3992568616985031,0.39559362943617743,0.3966428676420069,0.40982898705226983,0.3956388737270835,0.40196556162933555,0.4088747515896224,0.4151821939695217
130,0.4323604617359098,0.4305768745345189,0.4022155183133418,0.40535222135749066,0.3754568917224212,0.3898543250340953,0.3810665659033706,0.37447057065625283,0.38577878115626635,0.39158374410371466,0.37675041085507815,0.42174883440636063,0.440517392528025,0.4523504213778001,0.46679049287957236,0.4828248224477546,0.5184117180993645,0.5103790477537397,0.5373857539740612,0.39722054570264653,0.4036928591194073,0.41045161218459725,0.4151821939695217
