trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
12,0.18440257850983477,0.1731090391132859,0.16096247693038573,0.15291133216715397,0.20577746582855905,0.14506768633212194,0.09867476765030875,0.09703850876468985,0.10550379428550981,0.1368096002036043,0.11786535326663651,0.10816010745570154,0.10843360035520963,0.1112275795629688,0.11653157586732403
31,0.18440257850983477,0.16746226941501144,0.1605359655372101,0.14931227117871373,0.16795351469968425,0.13950275168643414,0.12009402108304829,0.10729244846292381,0.10259690628266878,0.10527878003346818,0.11403895286399594,0.10713388495287463,0.10959656930779058,0.11146160021426743,0.11894955336820301
54,0.18440257850983477,0.161815499716737,0.16010945414403446,0.1457132101902735,0.14330929781975493,0.13007962191868616,0.12936572267335084,0.12005114487663475,0.12004089016747567,0.11021692715816243,0.11021255246135536,0.10610766245004771,0.11075953826037153,0.11169562086556607,0.12136753086908199
119,0.17875580881156033,0.16138898832356136,0.15651039315559423,0.17574533800941627,0.17402907811610446,0.1624344139060132,0.1533170226103643,0.14283296761370753,0.13168992915028627,0.12169175366927709,0.10918632995852845,0.10727063140262867,0.11099355891167018,0.11411359836644505,0.12136753086908199
