trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
5,0.2826936678486361,0.2453952160296641,0.1918464082434957,0.13362392037101742,0.10746110659000627,0.11493054729057632,0.14046393705778176,0.19020266136222508,0.23322340687364196,0.2997308868614701,0.1773663912957874,0.1919141287558282,0.20915827448429802,0.22028197100371577,0.1776798138759817,0.1877887640112435
30,0.1868038841657799,0.1667122876312333,0.15498833030199352,0.14454170036711525,0.13450588555082726,0.12963922053071728,0.12629920120007482,0.13390278984513698,0.14717392604759,0.16552815705056922,0.18062370453780013,0.20400435150957066,0.22996545086258263,0.2454114629852254,0.18006535130581386,0.19045770164904224
90,0.20633432812040797,0.17509032783532077,0.2452033622632262,0.22919584572836496,0.2140938616365269,0.20167985517110565,0.1920071708527941,0.18176560172674597,0.17372931347016965,0.168302292381296,0.16773368324834326,0.16754392172772883,0.1700229870406965,0.17290873901631731,0.18245088873564605,0.19312663928684098
149,0.22586477207503602,0.18346836803940822,0.23588164256139155,0.22543300264254162,0.21393625950436032,0.20514609879846682,0.19492250301365965,0.18628927359355335,0.1799266968930611,0.1741090780537747,0.17982390600208573,0.18835109810601344,0.19515247902220612,0.1752942764461495,0.1851198263734448,0.19312663928684098
