trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3,0.4243140088588362,0.4243140088588362,0.41298912428195833,0.42054947802489084,0.45007629674235033,0.45174594098790555,0.25413266274496066,0.4324151077310615,0.1834548138125025,0.17931961524607903,0.17504822646339166,0.23918106750343154,0.2861303771519588,0.28104259196252834,0.4278544084787544,0.4768720849368817,0.5307294082600176,0.5173268834914164,0.5781855338762013,0.6393636439947663,0.37613681906776486,0.38127751910241725,0.3827305085311312,0.3922705976036598
23,0.4243140088588362,0.4243140088588362,0.34580969343212153,0.4184106658720299,0.4748508440364545,0.43518972903262326,0.4811345594038016,0.47312902997968925,0.4822623213454797,0.4896267965495573,0.28106150749618214,0.3216766633902366,0.3429484402606432,0.34510459566786056,0.4104523743528691,0.43140880139417964,0.45824164291383795,0.4520858463889128,0.47824852063330214,0.5054872908341475,0.378399759764883,0.38158492842262526,0.3831495939252802,0.3966215567457751
66,0.4243140088588362,0.4243140088588362,0.31252208791496966,0.33085010065657205,0.4025117247162171,0.4065905852077253,0.40509103110633854,0.43506203219485007,0.4076369480580424,0.4354960128485689,0.38707478852897265,0.4041722592770416,0.39976650336932756,0.4091665993731928,0.3930503402269838,0.38594551785147757,0.3857538775676584,0.38684480928640913,0.378311507390403,0.3716109376735286,0.3806627004620011,0.3818923377428333,0.3835686793194292,0.4009725158878904
126,0.4243140088588362,0.4801685551317951,0.42268829017775184,0.42530174944824617,0.4683021529431879,0.39224554445543697,0.39170118548243377,0.40392299038709506,0.39548917965264924,0.40072594555630237,0.3778821153980472,0.3451513182145002,0.340404547665928,0.41851050392597355,0.43496121258193277,0.4583374630557476,0.4515403805295374,0.4825151715813052,0.5088375756925847,0.37387387837064673,0.3809701097822092,0.3823114231369823,0.3879196384615445,0.4009725158878904
