trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
16,0.2625757637933862,0.2721214279461199,0.28817021124040987,0.27934114065906,0.2797462610924909,0.26586586384239974,0.2601518347235188,0.2534724398445598,0.2483845273955928,0.24600999330954498,0.24834137248296387,0.25010997003849766,0.25494119537826176,0.25697132346919804,0.29117054676857773,0.24805034652305785,0.2501785022203391,0.24995579198201875,0.2518840035523441,0.25533330184184394,0.256801914802276,0.2651195179918805,0.26066448901892325,0.2643147277659542,0.26618241183636654,0.273563393847654,0.2802294614828245,0.28835247722421037,0.29765840615244116,0.3116260327768095,0.3172155562941551,0.33515720018181494,0.36514580522481715,0.38936090476714114
40,0.2848388385071756,0.279402789618715,0.2709254865863493,0.2673992347698411,0.26399103314430733,0.260256440420523,0.25822809476303504,0.25588967207975155,0.2550515868596472,0.24701826128643542,0.25205548609344264,0.24960990068005906,0.251635044408497,0.24669848952132906,0.2500914397242326,0.24766621335845787,0.24974817893993914,0.24815006345009846,0.24926509778226869,0.25200985769863304,0.252034756122268,0.2603045901238558,0.26078445531727906,0.26549148524884597,0.2664127206988734,0.2759469515639142,0.28165696478912794,0.2905843147025712,0.30001643663573113,0.31549589815716894,0.3177887756731505,0.34094667501803644,0.3732121819604107,0.3947438123693846
104,0.27020432416962503,0.26792641112880394,0.2628215519508804,0.2578019086215896,0.2551145220278309,0.2526563201803183,0.25091515832946254,0.24951475416143565,0.24854066709236533,0.24694519713109062,0.23792188778808643,0.24651485204989348,0.24802159369268834,0.24777403340259999,0.24881861285225784,0.25103914878113903,0.25356724904585937,0.2571218150924949,0.2619801901282657,0.2663362321622919,0.2747493737279298,0.26042455642221163,0.2619612128001708,0.2657217941113528,0.2687962784151336,0.2773744548702176,0.28388880226748875,0.29294234518586115,0.30388630201609057,0.31606911753616435,0.323578250509372,0.34901305175363,0.3785950895626542,0.3947438123693846
164,0.2711628760578725,0.27804831118460693,0.2952949748649717,0.2881948457425928,0.2823364367214614,0.27612339637745464,0.2728034512326368,0.27112828477428597,0.26869172559950744,0.2657102022497242,0.2624262490277776,0.2596556617218806,0.25249645858094316,0.2694722900855889,0.24843447968765786,0.25060882550073904,0.2517615205139391,0.2545029093224195,0.2586567459850548,0.2615690734822839,0.2699344458599051,0.26054452272056744,0.2631379702830625,0.2659521029738597,0.2711798361313938,0.2788019581765211,0.28612063974584956,0.2953003756691511,0.30775616739645006,0.31664233691515975,0.32936772534559344,0.3570794284892236,0.38397799716489767,0.3947438123693846
