trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
17,0.477406832312639,0.3888121153069536,0.37616184481357345,0.34400606204500633,0.2972264894851883,0.26613373014703084,0.2745717435010962,0.24036595170044306,0.23344513787781557,0.21633967039019475,0.2132779506182683,0.19588128929790394,0.20047144649260396,0.18771817624372586,0.188813118115659,0.1811315960792967,0.1818836954512667,0.1806698960671875,0.18066535227703806,0.18561504653928332,0.18675098375355473,0.1895554928620835,0.19995939542097588,0.21318916044328495,0.22312017747649046,0.24302933578986397,0.26978279735837596,0.31182959237677554
35,0.45525815306121764,0.38564954768360854,0.3681228991214317,0.33231116890505186,0.2688891754166419,0.2491727674218743,0.2553555526829678,0.23437498377672425,0.23044156013210904,0.24789830347604794,0.23425253758940698,0.21814505664095266,0.20758404611765557,0.2004683294120977,0.19696573399026196,0.1947299521202506,0.19531952971897043,0.19456737494996187,0.20076628290234577,0.19666098842779178,0.19757541847428162,0.1993096043918549,0.2049246317166843,0.2120035489477735,0.21761863531688047,0.22981085283794825,0.24706897052632004,0.27258742740530234
76,0.43310947380979625,0.3824869800602635,0.3600839534292899,0.3206162757650973,0.2405518613480955,0.23221180469671776,0.23613936186483936,0.22838401585300544,0.22743798238640248,0.21849293113260435,0.21793705538207583,0.21736004051585373,0.2148175141178777,0.21086213973823223,0.2112795734292611,0.20916416010202488,0.20935672603743694,0.2075093723518034,0.20854303811207336,0.20770693031630028,0.20839985319500853,0.20906371592162634,0.20988986801239268,0.21081793745226207,0.21211709315727048,0.21659236988603253,0.22435514369426415,0.23334526243382914
139,0.4109607945583749,0.3793244124369185,0.3520450077371481,0.3089213826251428,0.2533427957475632,0.253391774098907,0.2382526567826412,0.2309145768654105,0.2218888263882986,0.23007158819437323,0.2248385848065387,0.22297999913698963,0.2203726015159486,0.21720626175313926,0.2157726433870856,0.21568611975337004,0.21562278374319438,0.21598675242994966,0.2174889392412895,0.21907257828957166,0.2213667307874014,0.22477348149045806,0.21153951422783882,0.21696905746437628,0.2275732144735672,0.24318758362220425,0.26809236803551983,0.23334526243382914
