trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
8,0.381744301179663,0.31730307150391956,0.23130912766975265,0.16050146768560103,0.13789685720597958,0.14178052962867924,0.16531513942788117,0.19227695810169662,0.20220743568478522,0.25780722004958406,0.2860960990354106,0.20045498463567535,0.2039908201071107,0.2096359782078514,0.2373341804137237
33,0.2586974883286986,0.21621411360349552,0.18874346858419142,0.16892062954082604,0.15522954222545773,0.15106184225943015,0.15237004434502882,0.15181307837458877,0.15539245332807702,0.17187645272505145,0.24269330562840125,0.20418287386846798,0.21109510967094275,0.2185084537146744,0.24231080600983684
53,0.3397787444368919,0.29652996966711914,0.25906602133154216,0.22873276340350657,0.2099656113463663,0.2031531993249716,0.19885217648592254,0.19659694008340256,0.19659101514112196,0.19726585457610396,0.1992905122213919,0.20791076310126064,0.21819939923477477,0.2273809292214974,0.24728743160595
111,0.2831503195652161,0.26318227015647294,0.2451965771954761,0.22928762599309377,0.2188558284218314,0.21383574262158986,0.20880541873938221,0.20623334521794973,0.2007669670153453,0.19817781448150892,0.1967270954028827,0.19688653054327868,0.20076350270102838,0.23235755481761056,0.24728743160595
