trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
9,0.200487812869219,0.17170754449002476,0.1597635900031423,0.16830509821832368,0.18085178348590467,0.20174050998596282,0.21274059899212097,0.25631022283729576,0.2847620821914328,0.3160585597357467,0.20470826616994747,0.20890292557007364,0.2123052781335965,0.21492158761341926
29,0.19604441670700454,0.18892599339618749,0.17969852924782878,0.1772802674386516,0.17530802188611333,0.17573057211743082,0.17585562608354882,0.1792157780946021,0.2343780405805188,0.2525987564333977,0.20031834965510856,0.2083307718240889,0.21483198391766695,0.21611163343483836
54,0.1879321259680113,0.19910354419344606,0.19049645501977833,0.1823387638208193,0.18120918652791224,0.18106068531679806,0.17472537257369714,0.17945173786919796,0.18399399896960483,0.18913895313104867,0.19592843314026967,0.20775861807810417,0.2173586897017374,0.21730167925625743
114,0.179819835229018,0.17943356709829417,0.23843017413873702,0.23060250946625052,0.2248129947986239,0.21883245042886293,0.21271676311915352,0.210690731281685,0.20841044068377396,0.20909818268478636,0.20947507931605838,0.20977857234952604,0.21373154179200016,0.21849172507767653
