trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
16,0.3353252605657152,0.31970920829737065,0.32155171804785665,0.30569945575917457,0.314869452601168,0.3067048393698387,0.3072708575436343,0.3146348543881057,0.3197400930882902,0.3262856502546326,0.3248012871118484,0.3216130674859218,0.3379153441659534,0.34197766763262094,0.272219472847569
40,0.30690925117808077,0.3015623356101237,0.29960013562896426,0.2992846309466065,0.30070407937025917,0.2989930272479759,0.3003431379070817,0.30086421363296567,0.2988275594504033,0.30585288502138364,0.30192156773996515,0.3016868404934563,0.30828108794657727,0.3107238011505,0.2725605779616465
59,0.2841187167315808,0.28735599415785695,0.2738058163611025,0.2859826187366093,0.2756945167043532,0.2717157536374326,0.28030818016628617,0.2767777309898557,0.27791502581251637,0.28542011978813475,0.2790418483680819,0.28176061350099074,0.2786468317272011,0.27946993466837905,0.27290168307572404
122,0.3019139625144757,0.2825825739946413,0.2792405983166236,0.27946574993544615,0.2862667584935251,0.27264294595654476,0.2632061107840009,0.260633479129137,0.26053931534159497,0.26725178798833116,0.27085069530227096,0.267076293162946,0.2715846039800372,0.2718783677334915,0.2732427881898015
