trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
19,0.39197618152987584,0.3325112292814752,0.2772034292159169,0.23324507963449687,0.19753571829739036,0.1864463721417148,0.18182464128197928,0.1814656957166544,0.1823411588602603,0.18330442577083197,0.1922138742043829,0.2155426218128558,0.21591935941866824,0.2131834677983469,0.21875328606940575,0.22635730532136786,0.23508589026318136,0.25785301663922516,0.27577547881873876,0.29516333636685466,0.3173816875168194
38,0.33938884029052474,0.2961808783862592,0.2634246738541843,0.23676317893466076,0.21374420862853716,0.20694347371746583,0.2009266889072047,0.1970527612433947,0.19643214142806403,0.193374197365009,0.1942598228075032,0.19987930574555185,0.20435470743695577,0.21160119214995962,0.21880178341203899,0.2314964637394808,0.24402993603370682,0.2624607101743979,0.28021373503351904,0.3001465368112999,0.3231267377519925
98,0.3370963032875082,0.33743930500116714,0.3133506049116181,0.2904812267510102,0.2736159484031938,0.25414848805174256,0.24840799825991944,0.24263483481687184,0.23771712862053684,0.23291384867565224,0.22759138248541622,0.22381190852670885,0.21634801909512147,0.2186562913841393,0.21607898848514195,0.21719779872213044,0.24863762956887958,0.2668989663891782,0.28519693547796426,0.305891587046473,0.3231267377519925
156,0.3348037662844917,0.307321367108542,0.2978315356381467,0.28227930043638694,0.26417646977222564,0.257128363215907,0.2470252167343231,0.24134118297904913,0.2377350921698536,0.23506145811777418,0.23120593788015975,0.22748401140038074,0.2147657434467342,0.21870478872677254,0.2212181469032549,0.2261418444926559,0.25324532310405234,0.2713372226039585,0.29018013592240943,0.3116366372816462,0.3231267377519925
