trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
4,0.7110789304001979,0.5061798772754571,0.4991502179461494,0.3947343720222186,0.24389517479028291,0.11312157716801996,0.11396121111894571,0.12803085908037343,0.16730019485131287,0.19520454008881208,0.24739136833628464,0.17607692527086496,0.18243279424600548,0.19775294402379806,0.21047123922818575,0.22470076239909906,0.2644310263837642
24,0.6598541671190127,0.5835415393097904,0.5151324656956694,0.43033921428800775,0.3515879941804556,0.2698931901910301,0.20768006710427295,0.1869689564646617,0.17719383821830229,0.16852260127708557,0.17464567640753395,0.18146039735743222,0.19490227486128126,0.21318914103932257,0.2306258071000648,0.24889331284300645,0.26961026423068346
82,0.6086294038378275,0.32373214236338294,0.3237536548496376,0.2614125994556715,0.22857106002340782,0.20449317403015024,0.18635840762233918,0.1776333991504252,0.17394265351528573,0.1687142988680284,0.16611601822762811,0.16616395370877782,0.166880549992749,0.17016210348442762,0.17631566151128428,0.2540725506899257,0.26961026423068346
143,0.5574046405566423,0.41144118015476616,0.2643398873676956,0.24516747757010468,0.2249857867697766,0.2063570309871143,0.19438531086026578,0.18309218835360336,0.17882148354801616,0.1745824170002245,0.1706934531842977,0.1699633136307297,0.18231674700827352,0.19031667135630667,0.20050821195519167,0.25925178853684494,0.26961026423068346
