trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
11,0.3344303294144238,0.280452068360207,0.2384791134952265,0.1948229736549729,0.18856506109332571,0.18607193220461135,0.19067115708632185,0.20284280331315627,0.2260263873964561,0.24195083571733583,0.2712718506513156,0.2971392123575432,0.333758351377481,0.3597735435087087,0.3895104684104761,0.4258609448760138,0.4541671084806254,0.49093143514214904,0.5175064228303685,0.5662431838708271,0.5927823736432125
26,0.301770635832012,0.271441854087399,0.24668518423895494,0.2257921430568679,0.21068557278841982,0.21141621425742402,0.2094232436062995,0.20898662017207642,0.21197275502899796,0.21768756967026673,0.23179028775195848,0.27232873096636695,0.29054088754012486,0.30435787996821484,0.32040744992128845,0.3437721825550728,0.4633581901460063,0.4975751820642039,0.5296906130904832,0.5728779813139234,0.5927823736432125
71,0.2946644466747437,0.3569991768742562,0.33132785358065214,0.3059080412961724,0.28543666527036465,0.2710004098361417,0.2634881744561223,0.25911517644515264,0.25531077020082815,0.25158123790589804,0.24714504201270487,0.2475182495751907,0.24732342370276877,0.248942216427721,0.25130443143210074,0.2616834202341319,0.47254927181138723,0.5042189289862588,0.5418748033505978,0.5795127787570198,0.5927823736432125
129,0.2875582575174753,0.32576940887334854,0.31059636942481034,0.2958099611130598,0.28322635813552294,0.2724651848115837,0.266607678427777,0.2644893981772383,0.26069178125491016,0.25544157023119535,0.2533949729355859,0.24943192942643697,0.24819991906330025,0.24779327347973942,0.33858268815405723,0.35792526435737865,0.48174035347676814,0.5108626759083137,0.5540589936107124,0.5861475762001161,0.5927823736432125
