trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7
19,0.5363454381359016,0.5052754361800417,0.343187609066416,0.28800385945457196,0.2322977386429698,0.2051087740205601,0.18934006338250295,0.1769220368800899,0.18448391855779198,0.19196142953750542,0.20286485658746595,0.2121044521617217,0.22465483597710986,0.22621994325218103,0.2244980838692163
39,0.5363454381359016,0.49491876886142167,0.43889701551465793,0.4018415809955131,0.35113650278549,0.3222439703875863,0.2819763275146702,0.25118399167847855,0.231785713505445,0.22276717917832958,0.2162279168621471,0.21990193892102444,0.22047592723792922,0.22225737648192273,0.22533523539498815
98,0.5259887708172817,0.4443417155964198,0.3885992968279626,0.31783236055644526,0.30468025539170046,0.28070559217284924,0.2676039671987423,0.2508452346835696,0.24288953845629485,0.23520870345953201,0.22784313239035528,0.22453921527921256,0.22340088431433194,0.2228237808176726,0.22356668694950768
157,0.5156321034986616,0.3937646623314179,0.33830157814126727,0.2750650495997075,0.29056742748726405,0.27891669642508693,0.27334858095167214,0.25724206146430834,0.2499724680414144,0.24358789974690417,0.23716346323524665,0.2322682303422618,0.23018251002243934,0.22366093234344445,0.22356668694950768
