trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.23988962734342908,0.24085294158609988,0.21950344430658533,0.1984672825952603,0.19892846141091683,0.19754078599814628,0.20078075988504385,0.1938134890116761,0.19019985035160414,0.18904010184110775,0.18882084994609968,0.07253330375526991,0.18623765747259138,0.2937280082265716,0.39944459593347825,0.5047569268179078,0.610137775910343,0.1894065306696845,0.1877702255363044,0.19073702398219095,0.19373640981683324,0.19915091653513065,0.19614594945502137,0.20560975167616438,0.20239342724357628,0.21552412668535492,0.2192371491232423,0.23537124716294844,0.25196094667937163,0.26834810626219985,0.28391957830539993,0.29933494621425455,0.3257868797647254
21,0.23988962734342908,0.24117404633365683,0.2122799102975615,0.19386307336115993,0.20061692409416912,0.1882223739406132,0.1856137985094096,0.17863460870025652,0.1755275042098175,0.17460523755057172,0.17431551176460844,0.17295530750442967,0.17269510854531278,0.1703755722987133,0.17425707945342772,0.17763185338283244,0.18158515351278015,0.18097705828448007,0.1852946106988288,0.18984389597518608,0.19410104493248037,0.2020454828888185,0.19659812055172854,0.2108748047046336,0.20471008713610866,0.22393207181391933,0.22887916131333025,0.2523913298455891,0.27575815654509783,0.2981299948745338,0.31980107922234946,0.3391715246225928,0.37627016692068305
85,0.24021073209098603,0.233950512324633,0.20767570106346112,0.19555153604441222,0.21617761011321243,0.20275388114882612,0.19916450783448192,0.19725923487885594,0.19306691606255003,0.19106137200947163,0.1897547956912893,0.19167150095342023,0.19064885910838633,0.19220651709541073,0.18976882820181382,0.19203528354094562,0.19151173431689777,0.19272145521125564,0.19252327999620064,0.19300713958553897,0.19336178382775493,0.19524160726160703,0.19507964561922597,0.19776010745851155,0.1987082364282261,0.1999531247430664,0.20133108179766712,0.20436652694791932,0.20878432903753194,0.21215657647150088,0.21966178939757797,0.2248203054528102,0.2340360656819545
150,0.24053183683854296,0.22672697831560917,0.2030714918293607,0.1972399987276645,0.20685919805567934,0.21594772126067807,0.20899236932309567,0.20487219649339075,0.20347496613164381,0.20332618812759093,0.20212230941478498,0.1995861390568935,0.19814114942409028,0.19792193938726366,0.19808100970804887,0.19757420266401296,0.19783600305488888,0.19024584037378003,0.19163015198919578,0.1933717747011861,0.19625635018144277,0.1956937783583142,0.2003446986476952,0.20007676735104393,0.2071161815567905,0.20959513693315435,0.21835116448030778,0.2281637368136455,0.23856621764986588,0.2480380773884504,0.25949836780591623,0.2753035926087678,0.2340360656819545
