trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9
12,0.21391514116614757,0.1892009673955421,0.16119089395556682,0.15542492402459132,0.1569454151434225,0.16950261808030215,0.19675269288995542,0.21961555639261207,0.2141112139887228,0.20958036102786037,0.22027308217945282,0.2348981548463689
37,0.2077365977234962,0.31711815377521485,0.2781013916311104,0.25272772418029493,0.22963104531412018,0.21212680268779283,0.19872074983392407,0.1981799047029883,0.2052485057677955,0.20998967985420497,0.22370088295453544,0.23863057881031335
91,0.20155805428084483,0.2913616314293644,0.2741432053750496,0.2597648136017155,0.24601935769059347,0.23351755597112483,0.22498745232676887,0.21556472083312822,0.2087617233751712,0.2134174806292876,0.2274333069184799,0.23863057881031335
156,0.19537951083819347,0.2262762626924656,0.27528742099283926,0.26558103566286606,0.2539552907692393,0.24420213594673224,0.23340614016069752,0.22297392220965007,0.2091710422015158,0.2168452814043702,0.2311657308824244,0.23863057881031335
