trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
1,0.8405806444020285,0.6751468711689477,0.4012157057068627,0.26550634755452396,0.10265894903752208,0.2403012396112156,0.37217044730892357,0.5025324230335715,0.6329058194745966,0.22108072903331452,0.23624727141974294,0.25134542256471126,0.2674739463320489,0.3150838495380228
24,0.24616623676153387,0.22083500555892874,0.19898251240736062,0.17886563972936342,0.16819984179126515,0.1653585138437828,0.16934721545124956,0.1805469338932016,0.19392277541983433,0.21914252272013118,0.24697361661201436,0.27265580287531277,0.295379615261262,0.32165192763027645
84,0.3891597815640051,0.30749708708113044,0.2916373989877301,0.2750232273482924,0.25994766836936034,0.24632117496680636,0.2336279011141211,0.22687057827831594,0.2200735570893614,0.2147945810352001,0.20872466194350817,0.2116626084736228,0.3019476933535156,0.32165192763027645
138,0.5321533263664764,0.298244633859976,0.28463733247442,0.27301299939265516,0.26252997185983157,0.25056173484533256,0.2439188095673547,0.23346615744883378,0.22301893534649786,0.22552092622747152,0.2300350422541097,0.23956827740283587,0.30851577144576925,0.32165192763027645
