trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
10,0.46551992027183753,0.5355337126683694,0.3586309867710418,0.293862282795448,0.2347286223478963,0.19035921343800954,0.1860501642329007,0.18693953112852477,0.18893200328073823,0.19493629739386015,0.20120060615909283,0.21575528979397365,0.23527240156322074,0.24628731816737723,0.27298374031539835,0.2450590706456797,0.2455197943805726,0.24688177651461066
30,0.37983480673639086,0.3754348058589436,0.2822507320777118,0.24871005912788985,0.217630344382349,0.2090795011380061,0.20798874077391347,0.20655996221739625,0.20593776351396703,0.20901797993736088,0.21259126861241423,0.21543780660315667,0.22934133287809905,0.23583197837905553,0.24950760878801181,0.2393064662394267,0.24058023792609773,0.24398164430748062
54,0.43173444204705036,0.3238087935793641,0.29662948248996196,0.27233319005461926,0.2519247833872645,0.23482257131196815,0.22645821066317143,0.22464497606282763,0.22201325107762404,0.2207730336102057,0.22178032825068203,0.22175754509547177,0.22341026419297735,0.22537663859073384,0.2260314772606253,0.2335538618331737,0.23564068147162287,0.2410815121003506
114,0.48363407735770986,0.34121989017520293,0.35417757648295367,0.3338804558446235,0.3197321923144419,0.3013535467172635,0.2829673547536586,0.27211516524204116,0.2665007409448743,0.26426681778533156,0.2593722465803425,0.25727549205824307,0.2545588600677895,0.24961564759177884,0.2508116750519327,0.25045935083504745,0.2497819087217407,0.250870563324275
