trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
24,0.4348617340651464,0.42765057432097453,0.4190577246993854,0.4301457680117817,0.4322146327132863,0.40652265236070184,0.32356680892937095,0.307015097451044,0.2890119472176581,0.2842897241311693,0.2791594746347772,0.28177364171521047,0.28340672678542855,0.28333141342347795,0.2922369676036252,0.3640690394587512,0.35844709767383387,0.34704177726771235,0.34881832303709337,0.3526614565377365,0.3554060846240758,0.3624236775222833,0.36998925172082875
39,0.4348617340651464,0.4240449944488886,0.41836687976067677,0.43638063460668847,0.42701419846913186,0.39887709642856406,0.35565743105992687,0.3437366285761321,0.3292528473467508,0.3250998711536514,0.3202301046016355,0.31446378030595856,0.3122592023931539,0.3129471008790202,0.3168294367448091,0.3557804379262029,0.35329307974487106,0.34649313499361434,0.35025523819588195,0.3531461081292695,0.35629374707571243,0.36504481151975043,0.3711509048226343
59,0.4348617340651464,0.4204394145768027,0.41767603482196813,0.44261550120159526,0.4218137642249774,0.3912315404964263,0.39898305384637306,0.379371729720366,0.3719077601254949,0.35980124394360025,0.35823241702414665,0.3471539188967066,0.34111167800087927,0.34256278833456255,0.3414219058859931,0.34749183639365466,0.3481390618159083,0.3459444927195163,0.35169215335467047,0.35363075972080255,0.35718140952734906,0.3676659455172176,0.37231255792443985
120,0.43125615419306046,0.41974856963809404,0.42391090141687493,0.4374150669574408,0.4141682082928396,0.4329249829321881,0.428597430802148,0.42240981911692016,0.41078760820300414,0.4080207543729186,0.4023398300021378,0.3965551682891946,0.38788612187988064,0.38128518826059205,0.3723576409912994,0.3636011156027966,0.3475904195418103,0.34738140787830485,0.3521768049462035,0.3545184221724392,0.3598025435248162,0.36882759861902314,0.37231255792443985
