trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
14,0.24511772050274866,0.22117459831920272,0.19466965623591978,0.1712573075916768,0.19534479674938984,0.17220965842015068,0.18366924364136658,0.1757947595764739,0.175899801414987,0.17021447810241352,0.16989757808126277,0.1703533567723872,0.16979819228564608,0.1727132541836807,0.17810951590996504,0.1746801234894219,0.19103115802508366,0.1914029684410178,0.1956641949377175,0.19903717197148646,0.19638864780863302,0.216810118933422,0.220044196157968,0.225687422673757,0.23553132348123287,0.24259644510069736,0.25274688224801706,0.283412961194609,0.3055035387436218,0.3372147450207301,0.3700992987467256,0.40275467948525073,0.41854582232525556
38,0.23913193995686216,0.214548362798382,0.18881656907485903,0.17727917988110506,0.19564785199809775,0.18601330458151522,0.19794390766208733,0.18618015903487428,0.18741102207904609,0.1841404059010345,0.18172846288529623,0.18120281584020945,0.1819814905799692,0.18167038802517704,0.18649370179500277,0.19178554401493428,0.19105214306261448,0.19124552489709756,0.19409907204178722,0.19592471726700814,0.19310675492103596,0.20560396004276732,0.20668637724270505,0.21124908280331298,0.21614319223746173,0.2207682606382685,0.22643459521218662,0.2421364800775693,0.25519903357036944,0.27368702763277464,0.2950457156416326,0.31577051489433594,0.32874670643863846
78,0.2331461594109757,0.20792212727756126,0.1829634819137983,0.18330105217053333,0.19595090724680567,0.19981695074287975,0.1941858570087354,0.1924285889671365,0.19152617036042416,0.19263900773769455,0.19271347812264913,0.18943183214445755,0.18875992393604196,0.1888388152461045,0.19129259590347766,0.18914462941149499,0.1910731281001453,0.19108808135317734,0.19253394914585698,0.1928122625625298,0.18982486203343887,0.19439780115211266,0.19332855832744214,0.19681074293286896,0.19675506099369058,0.1989400761758396,0.20012230817635615,0.20085999896052958,0.20489452839711703,0.21015931024481915,0.21999213253653963,0.22878635030342115,0.23894759055202136
143,0.22716037886508922,0.2012958917567405,0.17711039475273754,0.18932292445996157,0.18408028283347816,0.21263305606537594,0.20678536256849697,0.20794854492531578,0.20595813994009043,0.20521579794953027,0.2037010217171283,0.20163183077471955,0.20054985502332007,0.19961906459063375,0.19937931265057293,0.1990021883449454,0.20036652062484103,0.1933761381454474,0.19578556055867172,0.19460045518558142,0.20331749048343045,0.20722099865504034,0.20950799050059957,0.21617103320705092,0.21967575304719397,0.22584347921192832,0.24176763468548257,0.25318176885207566,0.2710546367089236,0.29012930449577234,0.3113734060108952,0.32366608631433835,0.23894759055202136
