trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1,0.3117122340649919,0.3117122340649919,0.7633581215926979,0.5920824866232848,0.18464840715122635,0.3189495790754726,0.047931739983425724,0.15819718800876223,0.2610902094384299,0.3616502472972952,0.3716134886374281,0.4613186443041026,0.46950109586719285,0.5615040489084117,0.5669866695634935,0.26684746038740664,0.2651794045997313,0.26520700706322176,0.26424549766841154,0.2698273907096551,0.27625219956119895,0.28414050662476464,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287
21,0.3117122340649919,0.3117122340649919,0.2874207665684241,0.27007499990514655,0.25610413637344115,0.2504130668296369,0.24457625769334168,0.24272097554837446,0.2416825104237843,0.2419549494956471,0.2432462700256107,0.24476867233544602,0.2556179023617007,0.2694689322131509,0.2825322280790551,0.26091657315129535,0.2608917027023965,0.2637280044982681,0.26524374553596014,0.2716200893627283,0.27767190533389774,0.28666495438384876,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287
65,0.3117122340649919,0.30129059001675124,0.2927177621463074,0.2812154992060576,0.27372136418290755,0.2655602196891117,0.26221254781877606,0.2596304398567101,0.25676040719423854,0.2520915812864649,0.2534963891263196,0.25229631090279575,0.2519825554316411,0.25232336490613994,0.2540902197822816,0.25498568591518406,0.25660400080506157,0.2622490019333144,0.26624199340350874,0.2734127880158015,0.27909161110659647,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287
125,0.3117122340649919,0.5323243558047246,0.4424001243847961,0.336355261852067,0.3206452702208905,0.3095588104975177,0.30158563117188647,0.29804702111733944,0.29423269431498145,0.28998187904952355,0.28621198581987695,0.28262089779046257,0.27995434896894783,0.2763681545745844,0.27277834762351794,0.26946710649706623,0.26668600962817546,0.263247249800863,0.2680346920565819,0.2748324937885002,0.2816160588656806,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287,0.28918940214293287
