trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
20,0.4865694895133185,0.4350812390461004,0.37836732124746225,0.3224578505175639,0.26922572644085385,0.2538072973409594,0.2359950869997342,0.2289845582338934,0.21995944036784518,0.21514086894537807,0.21520290167674178,0.2148465020578583,0.21578449751083614,0.21762369984450675,0.21590388765679977,0.21969781237413186,0.2210270982254089,0.22914876810241414,0.22711468223182907,0.23274471489291534,0.24014857570204962,0.2579925399349752,0.25864574305664134,0.27724309772094186,0.2937540829546419,0.3020771286213176,0.3039695254164847,0.3212756281017303,0.3319667169338827,0.351862857087598,0.35954786173269937,0.3915817176895016,0.4189936865135737,0.43943081900013936
40,0.394996650326223,0.3581662014208047,0.3159498232079463,0.28172943383866356,0.2582019836337067,0.2390436786126371,0.23011525629384227,0.2291039034303108,0.2255039138235001,0.22273317971860931,0.22088886757511592,0.222095113579719,0.22177596105364034,0.22118474819479822,0.2256019573291956,0.2246828075451102,0.2267243683925024,0.2326721950500712,0.23373715200978568,0.23950197808071783,0.2461171642997691,0.2581558407153917,0.2632950817227165,0.28137084402936685,0.2958348443713108,0.3025502278201094,0.3082960510877961,0.3239484003097684,0.33694075197231155,0.35378410824887335,0.36755632572189995,0.39843470989551966,0.4241029696352151,0.43943081900013936
84,0.3034238111391274,0.28125116379550896,0.25353232516843033,0.24100101715976324,0.24717824082655962,0.2408670828404442,0.23681698777741816,0.2349240505724015,0.23212976751773565,0.23196876904091912,0.23101055017402972,0.22805163836408116,0.22830601730932495,0.22763313323559792,0.22841130890592556,0.22966780271608853,0.2324216385595959,0.23619562199772823,0.24035962178774226,0.24625924126852028,0.2520857528974886,0.25831914149580826,0.2679444203887916,0.2854985903377919,0.2979156057879797,0.3030233270189011,0.31262257675910754,0.32662117251780654,0.34191478701074035,0.3557053594101487,0.3755647897111005,0.40528770210153764,0.42921225275685654,0.43943081900013936
144,0.3692525250926139,0.3298092425214856,0.2879950878429971,0.31907877857631795,0.3034260703510228,0.28813656080989053,0.27506270763509283,0.27066813624377484,0.26820074719475406,0.2645108488512249,0.26014089027377846,0.25703575009003254,0.25428134113927997,0.24769248560630078,0.2497367302818204,0.2480605212424429,0.2468986271828004,0.23165515211477866,0.2365521683403288,0.24320390848528495,0.2550391464162319,0.2584824422762248,0.2725937590548667,0.2896263366462169,0.2999963672046487,0.3034964262176929,0.3169491024304189,0.3292939447258446,0.34688882204916915,0.35762661057142403,0.38357325370030104,0.4121406943075557,0.434321535878498,0.43943081900013936
