trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
13,0.30972590942046835,0.28493423766134796,0.257447616346658,0.2382736426449629,0.22497919267208571,0.21591516121692045,0.20396784481375577,0.19912266665597836,0.20676197109129194,0.21192825435213003,0.21639329919523922,0.23366253975478316,0.2357012413820591,0.254717027588819,0.26448905226810593,0.295659071962421,0.3118128589799269,0.32407331415501983,0.33495433875014613,0.3576036081108161,0.37389872418413866,0.403167971120499,0.2675158778337755,0.2733526701837341,0.276528513021349,0.2829401418798239
28,0.30352799148068826,0.29397034830263835,0.3376710610088169,0.3103883928464695,0.27218593139248126,0.2587517864895335,0.24436484375970796,0.24125991366282354,0.23547650312973786,0.24322085322497922,0.2573324110587576,0.27701755211877044,0.2969887841025085,0.32613554579009413,0.2571605538850188,0.27438332086417533,0.28430416844609047,0.29315888842968607,0.30153713466024523,0.3149658141250347,0.3278450188010341,0.34468372629845856,0.2821807373677833,0.2917666908193506,0.29561151998246976,0.30356853778185916
48,0.2973300735409081,0.3030064589439287,0.2787456216644919,0.2740449900660001,0.2569735187740298,0.2536856708343132,0.24992297925164417,0.24727209454822222,0.24420952078984517,0.2449220796628818,0.24211685395542995,0.2433931938841999,0.24607453965250817,0.24564615954594118,0.2498320555019316,0.25310756976592963,0.25679547791225404,0.26224446270435225,0.2681199305703443,0.27232802013925334,0.2817913134179296,0.2861994814764181,0.29684559690179113,0.31018071145496706,0.31469452694359046,0.32419693368389446
108,0.29113215560112804,0.2770753897996158,0.26718026357437435,0.2551576988958059,0.25659299035143684,0.25135817050528203,0.24984847460478649,0.24947425066773402,0.2466283943152211,0.24725549197468463,0.24507311821985103,0.24402056946969056,0.24189861138640079,0.2439155296874202,0.243342567521636,0.24558548996997517,0.24581281208645428,0.24724437861024307,0.24863256546523468,0.24989781628574786,0.2515487586967606,0.2528510182997677,0.2549386495481176,0.2574455060602283,0.2623117459777886,0.32419693368389446
