trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
7,0.6925224179596688,0.5562529068365557,0.5539667192026111,0.4880973876745124,0.40397933299757915,0.3487455931432647,0.3123370669142143,0.2706981392967014,0.24528572649426342,0.22162055021913402,0.2196196806501692,0.19772782444536846,0.1963019823299752,0.1969433156963559,0.19986826153942655,0.21480502335433824,0.2275017283958006,0.24626244951484874,0.2693969209104855,0.29008324385992074,0.3037525264043979,0.3400884578367463,0.3545886643088063,0.3915966766443582,0.4202746974548458,0.45332557244547234,0.48675987043199637
31,0.5499260383845123,0.47148418654823065,0.46141139008596876,0.4154112108317147,0.3633867936900525,0.3923987375449441,0.35887452551618154,0.31789576996247276,0.28128087807350177,0.26721243987019694,0.2506478067448137,0.24015339081701223,0.23544088794275003,0.2363833662957833,0.24175953280564363,0.25535631269632275,0.2646565656716525,0.2504001068773502,0.26205370366106445,0.27261158065531566,0.28129313007820544,0.30059633685238596,0.3091715961217917,0.32988778615417613,0.34666831293935824,0.3657910894322012,0.48675987043199637
67,0.4073296588093556,0.38671546625990555,0.36885606096932644,0.34272503398891696,0.32279425438252585,0.30344540938733133,0.2876239676314059,0.28678547264315807,0.2816941638834123,0.27507748970536217,0.26626149574423147,0.2651471947125634,0.2613189047428391,0.25933359824689883,0.2571771463154761,0.25533579300891357,0.2539132841823887,0.2545377642398517,0.2547104864116434,0.25513991745071063,0.258833733752013,0.26110421586802557,0.2637545279347771,0.2681788956639941,0.27306192842387067,0.27825660641892996,0.48675987043199637
130,0.4817912828229557,0.47034109273125835,0.4284767243219194,0.3559668721714218,0.35673822251532317,0.34123492776020004,0.31973620305331774,0.30671979523367227,0.29894448941843116,0.28590257820388193,0.27942674771573495,0.27110908107544457,0.26718414404159213,0.26535485174797674,0.26276365070820756,0.25894880871508097,0.2602103595964959,0.2619673425751686,0.2723968651357821,0.2794462219275543,0.29946109579437963,0.30784644008841594,0.32767560228956766,0.34422679655941996,0.3631937504346715,0.38250823842546317,0.48675987043199637
