trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6,0.21655616670440672,0.13720154705540835,0.10256499523956047,0.08864224211383757,0.09157856136322902,0.12099926051411823,0.1699171151434085,0.21139098710964066,0.24883142153300916,0.2807739827603708,0.16876199248827972,0.18609376577569375,0.1931806203265007,0.21368060573187403,0.2285091037390743,0.26504542615529153,0.29023239671469325,0.3037184328686785,0.3153049383436989
31,0.19671751179215713,0.28020796214064364,0.20958832281362494,0.18411723992969772,0.16343498032060816,0.1476113228854287,0.14497090673680021,0.146889445276164,0.15840979269198766,0.17646082285296152,0.19002310179908521,0.20110293881241215,0.20910361792778226,0.23552694685971373,0.2528354638461572,0.2691154135916696,0.29727139108903444,0.30586744679522654,0.3184507688598563
90,0.17687885687990754,0.22099363984028259,0.18154793274396505,0.1609921068760344,0.15428826941760532,0.14879415139156116,0.1455919577450874,0.14496209847540575,0.14704981400524314,0.15028554144483705,0.156075419702257,0.16133462512393765,0.16998792347619462,0.17985638352490854,0.2569054512825353,0.2761544079660108,0.2994204050155825,0.30901327731138395,0.3184507688598563
150,0.15704020196765794,0.16177931753992153,0.16471676853501907,0.15254459125007458,0.14925211649370504,0.14694633317159117,0.14463982322920796,0.14453213549538982,0.1447152285253122,0.1475008831774742,0.1710845927389754,0.1772576227252192,0.19183426460403433,0.20418274363199143,0.2609754387189134,0.28319340234035206,0.3015694189421305,0.3121591078275414,0.3184507688598563
