trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2,0.28770383486618417,0.2634908531448117,0.24169734846662208,0.5663960424526259,0.481850380764199,0.36327277608147374,0.35474024770350043,0.26584515013172844,0.13593863973546225,0.14149704855014286,0.12781292288845694,0.15244501004799957,0.18924924983957558,0.25247378504886164,0.30398927749265614,0.3298670263740792,0.38368469915187403,0.4470300458367863,0.49892688815862446,0.565518720030236,0.6172039463793801,0.22119054689485906,0.22442469476856447,0.2280951266678815,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504
26,0.28770383486618417,0.2554198592376875,0.23344997774663698,0.23121807013264076,0.23521263581660767,0.20921840987023663,0.19447286130160665,0.18745498323293192,0.18308625181149532,0.18035134938479672,0.17514956554328587,0.17549518646624668,0.17612198486122424,0.18444330429102024,0.1871131691852799,0.19751323787316885,0.20826167140227955,0.22051409366803967,0.2307568220233538,0.24420820883754354,0.41885996693441135,0.22466744372764785,0.23040707823455078,0.23603966137745327,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504
61,0.27963284095906,0.2803181845096176,0.24585335282501433,0.24701570605921236,0.2401162084031873,0.2390206940613777,0.22420257271236674,0.21961259262753213,0.21603352544576745,0.21478028023617077,0.21101518207804754,0.20574313072737227,0.20338489175444982,0.20382568173843496,0.20265079380819698,0.20478411426695625,0.2046987701985318,0.207308399117934,0.2118767054530101,0.21506010975408943,0.2205159874894426,0.22814434056043664,0.23638946170053707,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504
121,0.27156184705193587,0.24994471918660718,0.2509312388020122,0.20011547512259678,0.2376072965015639,0.23850595545009837,0.23457128479739633,0.2280978125531331,0.2252240233388785,0.22388722689184273,0.21831280973708705,0.22010382022195285,0.21807104629693513,0.21720546940653346,0.21624220216271461,0.215149517498228,0.21476169614741758,0.21544933083637977,0.21503533390632298,0.21640102812460754,0.21771365006207027,0.21844231130257818,0.22015059195830974,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504,0.24398419608702504
