trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
20,0.3935838217097695,0.33659528128991656,0.2974398963877704,0.2675507465134486,0.23693688419627898,0.221717404809339,0.22124853024764954,0.21945684445521668,0.22359713030877407,0.22628196486051125,0.23220510883854378,0.2364305819853246,0.2378883099679391,0.24607927668306456,0.25316732135686537,0.2659451446092539,0.2713490252947385,0.2833955261464156,0.2998322175913182,0.3134107897127842,0.32919870755534525,0.34457480397281465,0.3532372924463033,0.3780660035847619,0.40168494080774053,0.3911634524363538,0.43714430116566416
44,0.3793366866048063,0.3351811562934161,0.30440677086533074,0.29355161944907265,0.26787854996162097,0.25880123031569974,0.24435223965746075,0.24260996404605656,0.23948034994512649,0.2368499307599596,0.23803737721147403,0.2411716087176493,0.24494113464609957,0.2512375535627968,0.25344143580651424,0.2607543901004866,0.2646035351397885,0.27274387635136743,0.2812889854249808,0.2889162875885044,0.29788558603094384,0.30771866490688216,0.3128657646037443,0.3275098971995567,0.3426587819604734,0.33909326141052154,0.3655241987554204
80,0.365089551499843,0.33376703129691565,0.3113736453428911,0.30593146750830413,0.29309317081830877,0.27253053602147964,0.2666457381374155,0.26315558814426665,0.26067414712005227,0.2583318373164179,0.25572019799618606,0.25581861747998164,0.25199395932426005,0.25639583044252906,0.25371555025616316,0.2555636355917193,0.2578580449848386,0.26209222655631925,0.2627457532586434,0.26442178546422457,0.2665724645065425,0.2708625258409497,0.27249423676118534,0.2769537908143515,0.28363262311320625,0.2870230703846892,0.29390409634517667
143,0.3508424163948798,0.31751553120916404,0.3054956948805812,0.29967734114887,0.28979995764258204,0.2818934649724516,0.2688068424020518,0.2597164815397793,0.2676368115076101,0.2635657270694582,0.2567405407075368,0.25786250383562004,0.25755905470037005,0.2547815758996972,0.2598303474327085,0.2634563304432289,0.27062678556562714,0.2809622220738187,0.2880782714857138,0.29681024650978494,0.30557363423967854,0.3120499091436265,0.3252801201729736,0.33931936581104605,0.33739803777478006,0.3620836857751767,0.29390409634517667
