trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
13,0.2775636872197128,0.2316181327262222,0.23460232578003867,0.19063342581649584,0.18361600977653167,0.1453658684901112,0.14399126042167204,0.11153593595963587,0.11261383744061515,0.10815339830316797,0.10943984444809408,0.12688170435151036,0.14973978332311558,0.15475353645931478,0.18231839741836534,0.22797222873423853,0.24640612987587326
36,0.24132645724737103,0.2139140508668479,0.21741599028483177,0.18706259118594426,0.19294095568609465,0.16774652962832387,0.14877622579371466,0.13544323632123384,0.12636434499480084,0.12075643826723349,0.1319117749175696,0.13764570664451964,0.14575336610331863,0.14796319299543942,0.1616773669818728,0.2325807040196472,0.24640612987587326
78,0.20508922727502926,0.1962099690074736,0.20022965478962484,0.18349175655539268,0.18496205333456836,0.17330757559848703,0.17332984298900786,0.1636627335986282,0.16384605962158094,0.15449554160268134,0.15438370538704513,0.14840970893752892,0.14176694888352165,0.14117284953156403,0.14103633654538025,0.2371891793050559,0.24640612987587326
143,0.21835368000062572,0.21540614739375613,0.19543154030306034,0.18355388316596216,0.16516396091233979,0.1972945992190674,0.1906186981769293,0.1841874980319878,0.17686569211926442,0.17007216330695632,0.16180882732891858,0.14907474613032223,0.1482602426714182,0.16174562347496468,0.1845042826398094,0.2417976545904646,0.24640612987587326
