trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7
20,0.26844345306864914,0.2056663895890389,0.17389803840814516,0.16190113425994596,0.15893313275633533,0.15457076115489726,0.16617874760200385,0.18197116197398436,0.2522323963080454,0.24547598286735586,0.20998080891861565
40,0.26844345306864914,0.21860831007377035,0.20600855232956267,0.19350277508794103,0.1856624093422935,0.1787404670056832,0.17634787849271796,0.19418115918234188,0.22797444002002748,0.22507002428433678,0.21263918052726463
63,0.26844345306864914,0.25993049169142046,0.2416144596002608,0.23257754358394428,0.22372257617435387,0.217545700233402,0.21617118409923683,0.2063911563906994,0.20371648373200954,0.20466406570131768,0.21529755213591362
123,0.23705492132884404,0.2169142650497828,0.3347713864585006,0.3204698441854983,0.30827803649198865,0.2978310271375509,0.28637803596527484,0.27649035259606336,0.26588194145037497,0.20732243730996666,0.21529755213591362
