trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
22,0.31649283488094077,0.27800383609002444,0.24145475108061265,0.21795449316888427,0.20788301357488848,0.20573337190276036,0.20585413952670864,0.21165127951353788,0.2170834878758782,0.22086935932760735,0.24266727848485392,0.24929235250656628,0.27067411662759977,0.29041679599179104,0.24743651572666278,0.24829091554532576,0.25123372034215863
42,0.2992908291268976,0.26979879694663295,0.2563130263740668,0.234028283262262,0.21974190350113193,0.2150919403770906,0.21253158672025887,0.2125988213399317,0.21156734324353269,0.21594775737522423,0.21463350993835598,0.2209480554862015,0.2488290704983394,0.26070038528478134,0.24279186773348396,0.2445925130272247,0.24959766697281108
66,0.2820888233728544,0.2577395676272131,0.24565034463290436,0.23646041441388915,0.22842140773462413,0.22377793707496837,0.22298604395658403,0.2230689738156194,0.22324505813130874,0.22397012565196683,0.22473307026641168,0.2250687208149454,0.22698402436907908,0.2309839745777716,0.23814721974030517,0.24089411050912363,0.24796161360346353
126,0.2800463297314394,0.30624797076675686,0.2928367189549743,0.28230819930011447,0.2700482773418164,0.26573501359645174,0.264216672191508,0.26023748930381285,0.2583066343448896,0.2565091648053654,0.25533703487740467,0.25393745329933876,0.25150887853701376,0.25208116371984157,0.25198931806342684,0.2528697737115062,0.24796161360346353
