trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
5,0.1912114288072505,0.13454081142693336,0.09512162131929147,0.09914947805735419,0.11400658982376959,0.16089334929460486,0.20734214065158552,0.1556434499896677,0.15878202639650288,0.1641047394078121,0.17100971193053469,0.1777986316100386,0.2142159748025369,0.22490470898519835,0.23981802941079125,0.25790725182532553
25,0.1310417436705138,0.11445668963618955,0.10738790023623382,0.10365061521391711,0.10821577005282114,0.11580216522044186,0.1378622004294781,0.15576888281903353,0.1631811012911323,0.17322494039323003,0.18511629427722848,0.19325339595500715,0.21696988205381754,0.22749516882524845,0.2446842297835376,0.2620856626598463
50,0.1322080995893203,0.1965422521198585,0.1742173344953791,0.16161065653613338,0.1526958265241317,0.14687867947877578,0.1518421141967053,0.15589431564839937,0.16758017618576174,0.18234514137864793,0.19922287662392224,0.2087081602999757,0.21972378930509814,0.23008562866529855,0.24955043015628395,0.2662640734943671
109,0.13337445550812685,0.145831936719575,0.17623055693974576,0.16845980698626548,0.1624587404761961,0.15767237461822098,0.15551801716030186,0.15438295150187345,0.15498453842239418,0.15690312958384092,0.16234386726507005,0.2114620675512563,0.22231424914514825,0.2349518290380449,0.2537288409908047,0.2662640734943671
