trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
16,0.2612824031881667,0.23410598410545064,0.2122393498939591,0.18784267552041256,0.17086179563173254,0.16460548800018604,0.1667601680418873,0.1839751002306336,0.20983157105426256,0.23437242768693564,0.2728583797511875,0.30345332938331354,0.34224070116044697,0.3539006875150949
31,0.25448829841748766,0.2322674931020194,0.21784396673426057,0.20696215449651795,0.19732842095688174,0.19066455808897131,0.1872487596163913,0.21259652833004306,0.220936262094197,0.22985103741654575,0.24707908077782942,0.26148695045160164,0.3451556977491089,0.3539006875150949
76,0.24769419364680867,0.32559443754654466,0.30570021722642043,0.29164285933566697,0.2748904673491622,0.2618225169525909,0.24910997908542268,0.24121795642945254,0.23204095313413145,0.22532964714615586,0.22129978180447132,0.21952057151988968,0.34807069433777094,0.3539006875150949
130,0.24090008887612965,0.30922839516834855,0.296517372048342,0.28284835771492395,0.27142788769080234,0.261757992275284,0.25143922876414215,0.24164172478601742,0.23386288215704598,0.24909401344867166,0.26237655559389245,0.28088063634016835,0.35098569092643295,0.3539006875150949
