trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
15,0.23235988876551367,0.23433992958863162,0.18111288118167437,0.16606234992102903,0.1556383488467117,0.14931377376207552,0.14071674565057768,0.14300393639566092,0.1515663940336953,0.14042761023660263,0.13556278984951395,0.1382129333028164,0.13662834255129438,0.14425958675508155,0.15805337915654954,0.185058056143541,0.15665943267213728,0.16017700135928495,0.16183693893739065,0.16618964603104225,0.16753684695093968,0.18263477957464958,0.1930975919779879
35,0.19612820135614048,0.19826637646398682,0.1701571773747761,0.1577708431805942,0.16369896889416508,0.14951535091681611,0.145932826916022,0.14245685898245944,0.14009590963656754,0.13964679139074804,0.1394557364862917,0.14065951268516153,0.1476855629794275,0.15215860195515485,0.15430559117785975,0.16838073880564225,0.15445662960035728,0.16125477023813636,0.16177630277209754,0.1678617874304822,0.1725892087837942,0.18513138405364998,0.19583239370065664
55,0.1598965139467673,0.16219282333934198,0.15920147356787778,0.14947933644015937,0.15694658432353606,0.15048924194378935,0.14742056597086972,0.14617545844634006,0.14532249610707001,0.14555769420218356,0.145883610755189,0.14703037810855352,0.14804429091694782,0.1484552705365208,0.15055780319916998,0.1517034214677435,0.15225382652857725,0.16233253911698778,0.1617156666068044,0.1695339288299221,0.17764157061664873,0.1876279885326504,0.1985671954233254
115,0.19711822176769944,0.16760482549394742,0.16693092866431616,0.16363408730446616,0.16484997994053796,0.16307993799683435,0.15787497854441765,0.15756938404796347,0.15804169395415865,0.1570771695912163,0.15696738944400207,0.15707084871465965,0.1583969147952099,0.15859499683251602,0.15777274675683287,0.1588622357439173,0.15909923248043353,0.1618975751026838,0.16451750463160233,0.16248448511808514,0.18013817509564914,0.19036279025531916,0.1985671954233254
