trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3,0.46580115922374205,0.39758294094002766,0.38484067490164015,0.35811550185779273,0.33437840510689604,0.31459620916479747,0.9275883020696776,0.8600199025085004,0.6356812831927386,0.5211609668459941,0.30917627086426563,0.22084826648037162,0.1841801620941011,0.20451846913358013,0.23149158703778835,0.2589583632132817,0.2978123852194411,0.33336171759670874,0.3910191458186895,0.4490946191789988,0.5077255217701826,0.24309210830813208,0.246118939051962,0.2459911050763559,0.2470169504835441,0.25715546620672264,0.2612603442744128,0.2786757076732155,0.2809792769434345,0.2913553384471816
23,0.46580115922374205,0.44454544405000057,0.4278438843229426,0.39094194180428304,0.36726148986643614,0.33645710157940467,0.3377780468871771,0.2884282517869184,0.2763940455509886,0.2531641216273993,0.2391315583516145,0.2296317638064262,0.22900387828091792,0.22463318088929682,0.2220832124132891,0.22022080738102445,0.22726702442872693,0.2283593884465142,0.2266201493249741,0.23091039903508134,0.230096655599585,0.23866160521762714,0.2420793255399024,0.24768766967639474,0.2480831237765751,0.2611208107047595,0.264800220068235,0.28836273374068894,0.27851812467768305,0.2956344097036811
84,0.30365793472008185,0.29883425605903524,0.29246262196481215,0.2686122355878159,0.27087442433558306,0.2621005458093545,0.2594968244595218,0.25173471248633905,0.24977529559127473,0.24509841140471889,0.24036008922470253,0.23879715285495903,0.23969261653748164,0.23615371727041698,0.23684721828074082,0.23574266566152446,0.23749303168336777,0.23790627695910607,0.2352622329944422,0.23998175765806398,0.24025544035792526,0.24179837463577733,0.24259797587627827,0.24488460389748215,0.24922477721064892,0.25418059268676846,0.25930165553826856,0.2859015814749375,0.28279719593418257,0.2956344097036811
147,0.35062043783005475,0.3418374654803377,0.32528906191130247,0.301495320347356,0.29273531675019027,0.5948444239395161,0.5597583634840111,0.2735028705942759,0.26201559340480723,0.25581042302668877,0.2486947353224674,0.24419730563997433,0.24263720822264345,0.2414840486437993,0.24059316757872232,0.24083330622702454,0.24133098158201355,0.24246192001394293,0.24354973322003762,0.24584165036672415,0.24752261139863702,0.2501585525640216,0.2442945404763171,0.24595077719051314,0.25319012170868577,0.25772046848059066,0.268988681605742,0.283440429209186,0.2870762671906821,0.2956344097036811
