trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
8,0.3236736210454865,0.3059707298475835,0.28029154385024874,0.279645172945995,0.26787820071851753,0.27657035822364046,0.27054985528698816,0.27089307346790664,0.27773252645106716,0.28370182259170024,0.2883804288841828,0.29116468832851317,0.3020237353544705,0.3134563420652601,0.3333166533651181,0.33003029850428567,0.3540694311177604,0.37605339735376375,0.405883994697281,0.4286585725171918,0.4514680884381811,0.4771467345106064,0.48174375289809446,0.4753891466465249,0.5174168524031674,0.5309551856107748,0.5510292724204547,0.5556613814415691,0.596364809635149,0.5695236819145894,0.6492197901687639,0.6974200470049964
27,0.30297412030703313,0.30463141851495656,0.29411037247869165,0.2927989017296257,0.2912275775605395,0.2932727801410384,0.29606109032580225,0.2953906399489951,0.29658892385786256,0.29717992667303045,0.2993647573093605,0.28885268179462215,0.2951450610144485,0.3016024911286764,0.312421273632675,0.3103658686573335,0.32365861526028994,0.33722255941310375,0.353958207849177,0.36543679527756123,0.3799343373142948,0.3930847783943318,0.3976966506466433,0.394350127875037,0.41867157732288485,0.4284604219212742,0.43944689496716255,0.44201084255647866,0.46763663289753343,0.46503764857122365,0.5086576158858511,0.6974200470049964
68,0.30397299015388324,0.29139154051737415,0.2863652108081658,0.2853443905552678,0.2842294095169987,0.28423128180785745,0.2846080787882599,0.28575853266384266,0.2850181774556418,0.2865682573061096,0.2877261451271429,0.2865406752607311,0.2882663866744264,0.2897486401920927,0.2915258939002319,0.2907014388103814,0.29324779940281953,0.2983917214724438,0.3020324210010729,0.3022150180379307,0.3084005861904085,0.3090228222780572,0.31364954839519205,0.31331110910354915,0.3199263022426024,0.32596565823177365,0.32786451751387036,0.32836030367138824,0.33890845615991777,0.360551615227858,0.36809544160293844,0.6974200470049964
132,0.3049718600007334,0.2816875931412267,0.2806430455565348,0.2800786574686172,0.2759818130197783,0.27549600608140407,0.27284737795426706,0.27444936887934096,0.27439072001002096,0.2759972051438327,0.27570967483416303,0.2777788590967643,0.273678608180676,0.28030630859812944,0.28394890469691725,0.2885556125065118,0.2902834142193262,0.2955031888853553,0.36534549675913236,0.3768415532380559,0.3927736603505074,0.39538328758807584,0.3945193475208585,0.41536398075335823,0.4254407439266886,0.4384974653261142,0.4417629494777197,0.46236255665326864,0.45421606903725353,0.5048857026983109,0.5327577443039674,0.6974200470049964
