trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
5,0.7637062129669651,0.3780596872427721,0.3513563688736595,0.3276162231400541,0.3073071667479664,0.30898298487115183,0.3170954248517201,0.3380014633924739,0.3590628513470095,0.3647193736000544,0.4128373431349617,0.3950710937337897,0.42332607770199465,0.43853117252747104,0.48212937943624584,0.5618066915199784,0.37159253799118785,0.3989859107401633,0.4047889631799857,0.41028120846932536,0.4160075023642189,0.42139363265636615
24,0.44177382382338604,0.4008951338579436,0.40695455667427166,0.3987828886849429,0.3662135586446055,0.37241619123199654,0.3662323028884709,0.37948052753925265,0.38090422295040827,0.37932399020794316,0.3787264535280428,0.3830000965830631,0.3835564568466001,0.385050851149779,0.3827511159616392,0.3757580251447811,0.37642212071298115,0.41926629056655024,0.4266637877970514,0.4335327729043369,0.4421566466387951,0.4502237661502417
87,0.41278095800969616,0.37290053435570886,0.3938014095837655,0.36480534192352987,0.3635858802817705,0.3716067674576592,0.36452885003723656,0.3678965631718611,0.3616598339941372,0.3626006954704853,0.36836473466296177,0.34751693988543414,0.3570018281460431,0.3596523047300337,0.36107834368098024,0.3619333725476012,0.35842515108738954,0.3610393139458543,0.3637780795993023,0.36370921381506643,0.3637333656686151,0.3678972330449328
147,0.35760973936783313,0.3787111481561975,0.35366001648756484,0.38476205730039503,0.37068473502919186,0.34832926039109313,0.378434089684427,0.3726626643612666,0.3647547138179966,0.38771901930272346,0.38171791419837575,0.3854215087937144,0.3977665003367571,0.42089084208313976,0.46144251760047933,0.3667629552693945,0.37870553091377646,0.38291413856292,0.38702964403431384,0.38985835808964264,0.3925634991624906,0.3678972330449328
