trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
9,0.9280293928403103,0.8540483102930582,0.7694984489441017,0.7548645805327601,0.7095093502996479,0.7451331234721906,0.6951370956598791,0.7087459985184987,0.7122303709367579,0.69687044353653,0.6642460928730917,0.672476056232688,0.6704385625132817,0.664622922421677,0.6882023265527752,0.6826890089572525,0.6867061987948876,0.5528403265307975,0.5548718228488596,0.5697850405400191,0.5673117632688144,0.5740529413072093,0.5826932825304578
34,0.7065065071182204,0.6947908863383603,0.6548330089219774,0.6637038348529123,0.5692591689929023,0.5517845032771278,0.5660222239609987,0.5631857781568613,0.569757320429142,0.5475704017730355,0.5497577875505625,0.5631289988663061,0.5889733308318195,0.5665409996559655,0.581976060372842,0.5843711088709406,0.5908374139936686,0.5536435614565394,0.563724939786561,0.5683885324478976,0.5674716327253335,0.5772636608698876,0.5838027335794039
52,0.4849836213961305,0.5355334623836625,0.5401675688998531,0.5725430891730644,0.5453529130750147,0.526012827459459,0.542465292914416,0.5316058446052022,0.4893980932831253,0.490233500818185,0.5345203006585847,0.5055189941889806,0.5227759685635539,0.5327325132973298,0.5328334489986963,0.5177221306461948,0.5605867796602222,0.5544467963822812,0.5725780567242623,0.566992024355776,0.5676315021818528,0.5804743804325658,0.5849121846283499
112,0.6695159658445944,0.5120106066533442,0.49981273391775594,0.496235669648487,0.4401120748289352,0.49051389770401466,0.5037261613686674,0.5435434133374362,0.5018872715148449,0.5125731178137433,0.5121855131782442,0.5708473540741938,0.4993823295772398,0.5166741749240417,0.5426793030048817,0.5503633747193949,0.5520370916050557,0.5460187059111583,0.5711815486321408,0.5671518938122952,0.570842221744531,0.5815838314815118,0.5849121846283499
