trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2,0.8884769379446112,0.6780551540354204,0.4721066062269217,0.3674422327063341,0.14390736962764256,0.14450700251054785,0.1983584154647891,0.3201069305935403,0.4417102461370107,0.5029620510703258,0.27084177940186,0.2792790284296524,0.282338657962399,0.28720017193169234,0.29510932961275654,0.3063366961538043,0.31964730464462676,0.33436949751987854,0.3489019631495292
22,0.6845923874412071,0.3609499705567624,0.30414725132904885,0.27177098481063444,0.24610317029203682,0.22385827387598048,0.22062713251261115,0.22437709385700214,0.23379146223603584,0.25593976186495593,0.2605761791196091,0.2778684487128948,0.28305005572918507,0.2889195311495529,0.2973445492354281,0.30971515980165665,0.3229241452421857,0.33845375335994554,0.35208394012428756
42,0.480707836937803,0.4287866988575249,0.38731243038253255,0.356818796793607,0.32612760474736946,0.29998200837542627,0.2820626195454632,0.2706669782971735,0.26567967490156313,0.26856086447834654,0.2724517707983754,0.2764578689961371,0.2837614534959712,0.2906388903674134,0.29957976885809967,0.313093623449509,0.3262009858397446,0.3425380092000125,0.3552659170990459
101,0.5793814954866117,0.3876975113702098,0.36147839360849504,0.3442958717329045,0.3288490055768285,0.3083613259577184,0.30038639955243673,0.29148024568391634,0.2842732127554783,0.28110737968411087,0.2806896081464101,0.28162726019561285,0.28548081271383174,0.292874109990085,0.302958232505952,0.31637046404706787,0.33028524167981155,0.34571998617477084,0.3552659170990459
