trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
9,0.22217865855788815,0.2217573570979381,0.2232839740199104,0.218683213556343,0.2042304327943203,0.19861804444054176,0.42916055066064535,0.3593667370088375,0.3000745217932277,0.2469331095260627,0.20008065783386345,0.15999716599067398,0.14898760705998618,0.14663513619214905,0.1629337161545132,0.18477871297305465,0.19870811139533087,0.17596641990319273,0.1765269413983125,0.17796864923054062,0.18016061115323487,0.1829797038772922,0.1805319973971136,0.18913486357474868,0.19959272584464977
26,0.22217865855788815,0.2215467063679631,0.22425793321087156,0.2154088741335981,0.2002783818360538,0.199763901221919,0.2937175790590822,0.2511318922678564,0.22021386666007944,0.19356255720527912,0.16990964105388182,0.16359731173117917,0.160153102109609,0.16009304839480415,0.16426366663095243,0.17129522793294963,0.18408410984075674,0.17283421370545288,0.17322154852116156,0.17513939640207432,0.17784846274392085,0.18007846893363003,0.18220937910068646,0.1917589149599933,0.20219760559435568
50,0.22217865855788815,0.22133605563798806,0.22523189240183272,0.21213453471085325,0.1963263308777873,0.20090975800329625,0.18672308296781479,0.1901746976882585,0.1840975853192271,0.1790556973107827,0.174740781582022,0.17242762886223004,0.1702398754179451,0.16930778986910994,0.16771724755496484,0.167636028260848,0.1694601082861826,0.16970200750771305,0.1699161556440106,0.17231014357360805,0.17553631433460684,0.17717723398996782,0.18388676080425936,0.19438296634523797,0.2048024853440616
113,0.22196800782791312,0.22231001482894922,0.22195755297908787,0.20818248375258677,0.19747218765916455,0.3150351543319708,0.27304490998832615,0.20912798441271307,0.20151824987135591,0.19381999742717415,0.19092485557138722,0.1856570725733536,0.18354897703079706,0.18093927854444036,0.18003332664340857,0.17898795992105324,0.17909862610093255,0.17983233427546344,0.1807979020590069,0.18247275956254888,0.1858809388209544,0.17885461569354072,0.18651081218950402,0.19698784609494388,0.2048024853440616
