trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
21,0.3270763032401445,0.3001388100081555,0.2447075853177043,0.19862964525192936,0.16130889307246868,0.14108693028967778,0.13572643191493122,0.13562566404138618,0.1378109680374788,0.14484505679084914,0.16144158431173938,0.1767224761281614,0.18225505080760937,0.187005702765034,0.19942195726928655,0.20974335859744817,0.2329105612376041
41,0.3203419299321472,0.43907345496273,0.38426725210619045,0.32729502324985593,0.27765656898577745,0.2322953682267884,0.1975624951151394,0.18486237624572963,0.17692752318448385,0.17208880386310718,0.16863384519047048,0.17277033495779232,0.1843733759539359,0.19188938968384303,0.20944644966017434,0.22272377557918088,0.2363061564570785
99,0.31360755662414996,0.32369669509247617,0.2937821764221683,0.26406217487935885,0.2378383019988641,0.2152632593503216,0.19734075356146888,0.19151996004319144,0.18749216979077102,0.17923789483148125,0.17914365461555318,0.17801840051495632,0.17723832892741598,0.17937297248751097,0.1837825246339827,0.2261193707986553,0.2363061564570785
160,0.30687318331615276,0.28420214020509027,0.257257887714212,0.23994040069594355,0.2229168651024811,0.21025714321459074,0.19798614779282855,0.19296072722730478,0.1888576851852351,0.18474246290518587,0.1806746172985305,0.18013672566128286,0.182122015846225,0.18939746487839876,0.19676294161571542,0.2295149660181297,0.2363061564570785
