trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
14,0.357870371899254,0.31085367623107063,0.2690406635150138,0.24018913862873995,0.23173105844491992,0.2445885584170814,0.26050020795930917,0.27618741863572066,0.29567101333878504,0.3197853281184211,0.34007474745932426,0.3678541759047289,0.3885789787053103,0.41596670252474083,0.2797110938300283,0.287971580108919,0.2981138705507379,0.3280030738984802,0.3394633060393356
39,0.3204527508075796,0.2793594426876175,0.2570437522524013,0.2292506250784467,0.22989105371683508,0.2268777010339742,0.2319881221399274,0.23460476943912864,0.24038157723982584,0.24432246513155215,0.2521050397664974,0.31372673853404015,0.32912589202342846,0.34802347150247404,0.2862925794764554,0.29902499631820756,0.31178463100836035,0.3292769151147289,0.34391958089351454
59,0.28099511619301837,0.2655058689327952,0.2479082717732288,0.2408233569987575,0.2313315123875243,0.23278583250261306,0.2472809214613761,0.23725304806823136,0.2427479539684031,0.24563011078449587,0.2519073461581189,0.2595993011633514,0.2696728053415467,0.2800802404802072,0.2928740651228826,0.3100784125274962,0.3254553914659828,0.33055075633097764,0.34837585574769353
118,0.29592439621204447,0.31943683902521675,0.29762391135826716,0.28951517146030953,0.27700609006414667,0.26877700951606487,0.2612224469405126,0.2581271243007219,0.2599133554198872,0.2620412636755969,0.26175434970641387,0.26639860893472933,0.2693059606620698,0.2731296081836011,0.27691816389963037,0.28444311009311546,0.32672923268223153,0.3350070311851566,0.34837585574769353
