trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
9,0.19669835319211004,0.19669835319211004,0.17398684616597473,0.17665860812979214,0.17174578378817848,0.17675825730178812,0.1901512231385125,0.20389175777772806,0.24132552910263533,0.2657562965208706,0.3009802987068389,0.32263078682080015,0.352767126269248,0.39051178408164394,0.4287569939696076,0.46740054863506564,0.5066291014419811,0.5464680039151887,0.5869781461654822,0.6132431775923031,0.6542032822352576
24,0.19669835319211004,0.2586108404670767,0.24641870182076875,0.22711465673084774,0.2137724491850407,0.20360016769128153,0.20537360550894354,0.20333378164771446,0.20233187758554416,0.20940346872462082,0.2202204631290419,0.23740791414861004,0.2992307202534624,0.31955889472482524,0.33938280089401873,0.36352099708658725,0.516588827060283,0.5565955394777621,0.5935444040221873,0.6234832037530417,0.6542032822352576
69,0.19669835319211004,0.3437686269457436,0.3167697966810849,0.29524176663655827,0.2791579862504169,0.26201542582871423,0.2598106995471664,0.25548323619594193,0.25222565717323625,0.24778647643738608,0.24620307576748235,0.24600053382490175,0.24569431423767682,0.2486060053680066,0.25000860781842993,0.25964144553810886,0.5265485526785849,0.5667230750403354,0.6001106618788926,0.6337232299137803,0.6542032822352576
127,0.19669835319211004,0.32052628948432155,0.3052198130134408,0.29251014457806795,0.2810114383453928,0.26980571346528626,0.26584293733809994,0.2625815346699939,0.25977190831562885,0.2566913361748298,0.255500172061934,0.2527565578670076,0.25030696854294704,0.25143603703023437,0.3587045782267478,0.383135273490045,0.5365082782968869,0.5768506106029088,0.6066769197355979,0.643963256074519,0.6542032822352576
