trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3,0.352336546635715,0.3440765843498184,0.3380975239516741,0.2607252732080764,0.5366140494623561,0.26577796293014605,0.386502735238621,0.24650404613362903,0.24430310620610263,0.1772334371167546,0.1648269813148741,0.16341658418904964,0.18148653904401418,0.21230669442229566,0.2355548880707261,0.31694192384811304,0.2263555608599106,0.22403414925582807,0.22438648928000596,0.2204403785348003,0.22661924850645637,0.23394353982084765,0.2361753695661371,0.24299330980020814,0.24725822690622756,0.2556569989677368,0.26116201735170497,0.26560466317399684,0.27663636606939146,0.29055579505004814,0.2962057743138715,0.3181530913736057,0.34677300500984237,0.37280929007555413
27,0.352336546635715,0.34132326358785287,0.35792240517329915,0.24358874124734706,0.23249662528469434,0.22871792152312206,0.2246252621919513,0.21557207541331272,0.2160647132728177,0.21113023691438157,0.21289202662903103,0.21148796020880162,0.21125425412784066,0.21099642233621127,0.2141259566647437,0.21196032621322844,0.21321245982288758,0.21449233578516302,0.21577657100525813,0.2171808322577148,0.22388547937065897,0.23338628715662924,0.23293095022981875,0.2463474296570046,0.24756182598930188,0.25835538996054846,0.2620975598154238,0.2667736976268545,0.27992392221690376,0.2940997526610962,0.2969077815314633,0.3252348613209865,0.353952386239461,0.37909492468758516
91,0.34958322587374946,0.298447761508424,0.2949983371295352,0.27806717953753224,0.2418519195465113,0.23769692010600335,0.23835105355054537,0.22946949370498304,0.2313412327342951,0.2255109148448105,0.2236982869647123,0.2239428534437405,0.22418443571801894,0.21772177876440957,0.2205269332195279,0.22269838275553194,0.2242469521089544,0.22843580176415604,0.22695947108897133,0.23208678677805117,0.2350580451492845,0.24266420823877383,0.2362850700866152,0.2466510287400789,0.25026021698211354,0.2592909324242673,0.2632665942682815,0.2700612537743668,0.28346787982795185,0.294801759878688,0.3039895514788441,0.33241424255060514,0.36023802085149204,0.37909492468758516
151,0.3468299051117839,0.31827264273004907,0.2778618051688058,0.4073406144999442,0.30283800433717006,0.29710264104079004,0.27743601685394537,0.2725414991393876,0.2699451966997404,0.25662978920283985,0.25339177595688733,0.25012310674211297,0.24632045564943156,0.24243240313137732,0.24247056174647,0.2394986618969336,0.2335759627264931,0.2329964075547538,0.22369992481188583,0.22935301764225377,0.23450079248506608,0.23941978890245547,0.23963918994341166,0.24695462782315325,0.2529586079749252,0.2602264748879861,0.2644356287211391,0.27334880992187915,0.287011837439,0.2955037670962798,0.3110713214262249,0.33959362378022373,0.36652365546352306,0.37909492468758516
