trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
7,0.39755563879979294,0.30901452096855764,0.24409395675771314,0.19211751086082915,0.1430560110007476,0.13337320833266736,0.13535370156171525,0.14784575503722083,0.1874967902414855,0.21643385877683863,0.25456517835705733,0.292665445519802,0.1906705400586589,0.19525275814969503,0.2022225582729581,0.23495667292116112
32,0.29040813025073203,0.2530243411742555,0.21028391915660355,0.18258998841418142,0.16028815010241856,0.15009381666897045,0.14746743243632812,0.14644616076178016,0.14963969949912184,0.1558821332245328,0.17067410616968914,0.24201405044369165,0.19560263931960753,0.20399428003735623,0.21360521208906436,0.2399410764291564
52,0.37361808119286793,0.3308727274040579,0.28703254083457697,0.24856757221343057,0.21824609908490508,0.1997029793217932,0.19223703065287898,0.18813116001503669,0.18658774285833024,0.18377752023335073,0.18631832157667,0.1913626553675813,0.20053473858055612,0.21273580192501743,0.22498786590517061,0.24492547993715166
110,0.2968106958457051,0.2749097366005909,0.25323941737694056,0.23376135409182558,0.22027506249040724,0.20705082435614502,0.20311959597104504,0.19733778705198415,0.19412635306445586,0.19010185145299627,0.18730841365561138,0.18573844079771032,0.18651123626203384,0.19083990445685184,0.22997226941316587,0.24492547993715166
