trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
17,0.39512419928816095,0.3437891461315594,0.2840773590443997,0.25481539913805173,0.2283110445907899,0.19398520641974504,0.16850567738200323,0.14624790633634985,0.13217569302871668,0.1313972525891864,0.12658742559252995,0.12600103905636778,0.12884880818873873,0.12783505261115344,0.1315335235221785,0.13148214683327497,0.13291739440879494,0.14148961708620414,0.15152184413123104,0.15072163112509107,0.17111493805424344,0.19707330354802322,0.21610928575246552,0.23754117385850457,0.2566016412055409
36,0.3822904359990106,0.3069488898076662,0.24267686929052132,0.21814743427511896,0.19723456897911149,0.17870072449842447,0.16303363955667544,0.15293671227593586,0.14523523806686506,0.14462165475938363,0.1429237257957679,0.14136359410828733,0.14196814386899034,0.13792390965216678,0.1386119487341039,0.13871389226214298,0.13954678710433754,0.1415645303256223,0.14265014737059253,0.1487474847520276,0.15935009245951284,0.17262711650682022,0.1835580266599668,0.1981889123206579,0.2566016412055409
75,0.36945667270986016,0.27003872401081097,0.23917654341842703,0.2133769204715531,0.19969154484981924,0.19046346485605894,0.18068838985244934,0.1720771291400923,0.16430099717864616,0.15877173383501586,0.15881597099951672,0.15635186820759842,0.15490720540128872,0.15225931537249593,0.15218874044960928,0.15008536855989574,0.14909909982396344,0.14767455099129476,0.14700327367140684,0.1467733383789641,0.14758524686478225,0.14818092946561723,0.15100676756746806,0.15883665078281126,0.2566016412055409
136,0.3566229094207098,0.23013754503822567,0.23317099807951447,0.19749154634891405,0.19046702597042095,0.18266612374524904,0.1779793407446124,0.17270031764944702,0.16885538792796717,0.16359334222167127,0.16600522263697184,0.1626634584531366,0.16262250309650245,0.1606163278655678,0.15829340241688783,0.15858589043173996,0.15932924731969036,0.15834726743125452,0.1573862339970503,0.15751247206995853,0.15670137585696123,0.18214510760904137,0.1942739707129863,0.20771914599417607,0.2566016412055409
