trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
11,0.3447190024950705,0.36823830572921834,0.362313447991048,0.3341488338860999,0.32633119614980927,0.296748584414458,0.2968142677266806,0.3076418478870535,0.3348263252987387,0.39597546421022517,0.41218006074382224,0.4380780765993266,0.4696915984394377,0.4948350112192541,0.5022920949276667,0.523625449228944,0.5475151019429537,0.5883842621487304,0.348426294009524,0.35947837786741105,0.39955697957859204,0.41601584650874224,0.4301229689479996
36,0.35720629852617325,0.3203161783329177,0.3265004264761134,0.3146809148814922,0.301465628444445,0.2968979342593924,0.29525042229845655,0.29512946496788417,0.2995824049367587,0.31451648454244774,0.3195999961101814,0.3261638697943762,0.338167420375403,0.3525519690604276,0.35702624630127433,0.4323733687289396,0.4484183211844696,0.4762541915858141,0.36220847184129745,0.3768732846457155,0.402201373655878,0.4216008858965314,0.43159149077983916
56,0.32750635882857276,0.3230363387839599,0.30469976469139437,0.2970695036449467,0.2960235891078511,0.28743035667109534,0.28207605849438133,0.28450952247145705,0.2889967558623129,0.29484478189093744,0.2998751111144802,0.30691822354789533,0.3147063133347117,0.3210487463760697,0.32850041180214634,0.34112128822893517,0.3493215404259855,0.3641241210228978,0.37599064967307083,0.39426819142402003,0.404845767733164,0.42718592528432053,0.4330600126116787
115,0.3756721730889303,0.35397125675292285,0.33968248803684287,0.3336951919080449,0.3236801498721827,0.3136324422104352,0.3062996343435043,0.3064992948335909,0.3000694297226086,0.3035273746785226,0.30481944811545403,0.308489978714,0.30569690259530363,0.3139092274043827,0.31746607222724627,0.3225366150796847,0.32361386095334127,0.33464411617775064,0.34208347108910653,0.39691258550130604,0.41043080712095314,0.4286544471161601,0.4330600126116787
