trading_days_to_expiration,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2,0.9706592257684454,0.7559312143402444,0.7476217225828475,0.6053995809050152,0.635205534268179,0.6410200592200685,0.4278190351019707,0.4937122174135875,0.42887670723567445,0.3647812085761776,0.335542650977581,0.24123331847929125,0.243704900297223,0.17689194037359493,0.1468729200525935,0.10123053086919376,0.11577501134735074,0.11684290182025642,0.12454342121766568,0.16620896888337772,0.17424756092919633,0.23155393155338994,0.2535044582083341,0.30828114663576484,0.3317465995271457,0.38497974308895333,0.4100365434307495,0.46391909046210233,0.5409854517104743,0.6192845594309976,0.20119240592529752,0.20710342351795735,0.21348943790067582,0.22175140603110066
26,0.9169772229113952,0.7538538414008952,0.7120661871633894,0.6128510692458062,0.6366591655061514,0.43906467451887593,0.32566265752316126,0.3528395016241013,0.3163608451061574,0.24877348509183586,0.25066154385953626,0.18815354676365173,0.18764009992934605,0.18765504378043704,0.17608096981671365,0.17386239558047253,0.1743913748855083,0.17582462603288168,0.18150882714543995,0.18965185564215187,0.19500362315783948,0.20094007234142935,0.22116334288666484,0.24841356852812105,0.2619079751087108,0.2880650877794734,0.30129722182015295,0.3288918822488878,0.3667495765773286,0.409058785812654,0.20237210279079113,0.20887923544879364,0.21490663316119873,0.22446519483579014
66,0.8632952200543449,0.751776468461546,0.6765106517439314,0.6203025575865971,0.6381127967441238,0.2371092898176833,0.2235062799443518,0.21196678583461515,0.20384498297664042,0.20072052958091674,0.194108682811137,0.1936623659216356,0.19231084195401893,0.18865347002829103,0.1882062363991137,0.18833265456879678,0.18916224028739437,0.18639055488431283,0.18846414295209474,0.18629080364046757,0.18709934141602338,0.1852290454372804,0.18882222756499553,0.18854599042047726,0.19206935069027592,0.19115043246999355,0.19255790020955643,0.19386467403567328,0.19251370144418292,0.19883301219431032,0.20355179965628473,0.21065504737962995,0.21632382842172168,0.22717898364047961
131,0.8096132171972946,0.7496990955221967,0.6409551163244733,0.627754045927388,0.6395664279820962,0.332464162459827,0.35860924867896965,0.32042174653514477,0.284313095776409,0.22537691543958976,0.214632439609765,0.20849501468058287,0.20871294317163275,0.2049306877804516,0.20337449887280046,0.2009545078133945,0.19927381673389152,0.19656208318349716,0.19853875784840877,0.19722105748639934,0.19822761908484268,0.19620371073453216,0.19914950529930836,0.2601462949738115,0.2885245468896146,0.30059348795037155,0.3282384953358294,0.36742506287307375,0.4058991304375903,0.20001270905980392,0.20532761158712104,0.2120722426401529,0.21903761722641116,0.22717898364047961
