trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8
5,0.27994420386076896,0.2006402396290701,0.12688261873624113,0.10124803826702576,0.12731945496591007,0.18307304290840054,0.22665340514886884,0.19192330243202166,0.1860038988790387,0.18761238393356072,0.1985513689991088
25,0.20087132782429537,0.16995729703626514,0.14645606307334005,0.1324129795934298,0.132108156642967,0.13636690155201772,0.14971494157822685,0.18417805806878798,0.18368778752751905,0.19073273781234143,0.20090050765310216
50,0.3193194598997272,0.2800619481659407,0.25168996625317874,0.22321580443423264,0.2018963175782669,0.18737233300405545,0.1733245067826347,0.1764328137055543,0.18137167617599936,0.1938530916911221,0.20324964630709552
104,0.286359869762269,0.2675651910359581,0.2511220998649052,0.23492355533758186,0.22145042314038757,0.2097950376639166,0.19966854679525534,0.1883200102305584,0.18449203005478004,0.19620223034511547,0.20324964630709552
