trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
10,0.2641576166457816,0.2062235955396287,0.17326133152767934,0.14461685840160762,0.12291075108210232,0.12032489904621778,0.13282563132010297,0.15670226314390814,0.19915941301228915,0.2362001200758722,0.17497042797244536,0.18419261346345203,0.19828870274409682,0.2110498947860147,0.17659717327182034,0.18725089221471314
35,0.18577252797548513,0.16310669036594552,0.1517294774130432,0.1427630474887669,0.13540786792826115,0.13439344867930847,0.1300616272694604,0.13998567739214945,0.14796729237191902,0.1627322005336161,0.18092576936593105,0.19362595678609956,0.2151665998110977,0.23296804475913602,0.1792070523555708,0.1899678726024091
95,0.19258955049686632,0.16649157075319013,0.22757268653091461,0.21797883399687065,0.20249602050369717,0.19191753671480238,0.1821336073656503,0.17369651820897297,0.1691863417183873,0.163059745185474,0.16532592681815697,0.16453290861009504,0.1672135948397721,0.17137741510431947,0.18181693143932123,0.19268485299010507
154,0.19940657301824752,0.16987645114043473,0.22006531756363046,0.21176655564629535,0.2029288992987633,0.19312057235170954,0.18590165984849782,0.17919905818630816,0.17126981409364578,0.1690150865789597,0.1747592701408045,0.18141080567709592,0.1891317448128934,0.1739872941880699,0.1845339118270172,0.19268485299010507
