trading_days_to_expiration,-2,-1,0,1,2,3,4,5,6,7,8,9
15,0.1798565241652863,0.15940105666010468,0.150717812930741,0.14163633656993904,0.13647429615252113,0.16031876656823288,0.1854810725540755,0.2097650785635006,0.17357369092167252,0.17704203030151952,0.17838423560671213,0.18184214426749046
35,0.1747426572889909,0.17812584452964614,0.16243400081432136,0.15231457120586472,0.14073142230598398,0.1337269102968433,0.130212606766429,0.18133724966834192,0.1655214517489588,0.17508656155781185,0.17817869871832048,0.18331617794751148
60,0.1696287904126955,0.184093151873305,0.17498359047237785,0.16623997761700074,0.15990414627032287,0.15376667174410352,0.15067604853741923,0.15290942077318326,0.1574692125762451,0.17313109281410416,0.1779731618299288,0.18479021162753248
120,0.16451492353640007,0.167405482402023,0.22456552558491524,0.21622537990643934,0.2048817581628798,0.19522820812482766,0.18818228340117632,0.1816259300943862,0.17899749904522722,0.1785897724951038,0.18036811058746946,0.18626424530755348
