trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
24,0.2985164799931989,0.2600139327448271,0.2725982698485622,0.22726946788538568,0.2149111342842051,0.20585921795296122,0.1966152135154376,0.17813022444156373,0.18042238621971518,0.170055639151544,0.17341333948018722,0.1719032297313327,0.17456637239376216,0.17539242144786893,0.1825552447631249,0.1932716870515714,0.20106691714901573,0.2144640980243755,0.22931443227104495,0.2442315809143751,0.22174536185505397,0.22442606863742218,0.22773633556406028
39,0.2824413006148032,0.2595743228912949,0.25849843800791267,0.23687950037820932,0.22646389779737547,0.2276016239900277,0.22256237191556782,0.20511080069321758,0.197169274789835,0.19216218689448367,0.18893882739392584,0.19023627420668374,0.19385880363474217,0.2046154832293745,0.19362822210342043,0.19945549739886098,0.2047891380866986,0.21348883251836143,0.2225017426379493,0.2316654192576018,0.22483699518643346,0.23073899185958047,0.234900916776049
59,0.2663661212364075,0.2591347130377627,0.2443986061672631,0.24648953287103295,0.23801666131054583,0.22436529693666224,0.22427112756969633,0.21630838143190906,0.21205642222513393,0.2075426627398053,0.2061234134387931,0.20420730309687693,0.20391493420067588,0.20405438757983305,0.20470119944371595,0.20563930774615052,0.20851135902438148,0.21251356701234733,0.21568905300485366,0.2190992576008285,0.22792862851781295,0.23705191508173876,0.24206549798803773
119,0.26319002699061733,0.2534153458669226,0.2465775143894385,0.24508204411937848,0.23626292780615035,0.24055964002770983,0.23237616378132775,0.2277091596345034,0.22457882876878035,0.22559449510170698,0.2174333330087545,0.22055771810641095,0.21753206144110754,0.21678676542113762,0.21616454665909382,0.21634060133261002,0.21565003092245996,0.21575428463973617,0.21638595249728643,0.21865372852367448,0.2181131454152639,0.22057175435207155,0.22228174987624125
