trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
16,0.17643506201533612,0.168195756027827,0.15846387519598754,0.15061014657126398,0.17007026650269902,0.13711222719948532,0.09747699441520187,0.09700570224323589,0.11327204734031888,0.13035123611709204,0.13122533229841477,0.11764426528471422,0.11618570354864621,0.11785250079285488,0.12439367888103486
35,0.17643506201533612,0.16407610303407244,0.15771758777382233,0.1474295696810674,0.1581586724623558,0.14245721445982845,0.12153042564500631,0.11288113889496154,0.1083576738510394,0.107770322793553,0.126172190832452,0.11590687324382669,0.11719381472149976,0.11767778824210567,0.12783898047587405
58,0.17643506201533612,0.1599564500403179,0.15697130035165716,0.1442489927908708,0.14624707842201257,0.13297106747207993,0.13350550049181611,0.12633964781743423,0.1282565594744449,0.11889706840787974,0.12111904936648928,0.11416948120293915,0.11820192589435329,0.11750307569135647,0.13128428207071324
123,0.17231540902158157,0.1592101626181527,0.15379072346146055,0.15715962964678493,0.1792788199251654,0.17152788674174826,0.1639390395035659,0.1551549268214748,0.14438501736838946,0.13627847376437752,0.11938165732560174,0.11517759237579268,0.11802721334360408,0.12094837728619566,0.13128428207071324
