trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
5,0.6522872406911284,0.6945573993479809,0.5825641224137814,0.46844067702438397,0.36801249899902705,0.3387066940514928,0.2651989973098189,0.230095040017342,0.21794401504933214,0.2123606952267446,0.21158230962691713,0.21960921362663427,0.24861030448345653,0.29396325870746043,0.3201322069563682,0.2429652011232915,0.24360385937923118,0.23632973931830303,0.24010832660760462,0.24419299253482574,0.24829930856103768,0.2575051359388441,0.2584728791862275,0.2642923460874987,0.26948216918440254,0.2804112314601229,0.28159743573639257,0.29398597902766255,0.30198370681589565,0.3216777525388778,0.3231522411066007,0.34196900520195145,0.3721638834761963,0.39840015666901907
29,0.37066932813981524,0.33553567619822966,0.2957680461849609,0.2735787404626249,0.2572935945795208,0.24502922604284239,0.24016275762991215,0.2356050881700947,0.235841033685449,0.23143329462361173,0.23083976225151714,0.23320861134208018,0.23260691555653282,0.2299317148306685,0.23127443341474144,0.23296450119745643,0.23539521383978393,0.23370713916606659,0.2375827990974471,0.24207105616055435,0.24518867677565118,0.2570920791160316,0.2589331458762928,0.26607874615790067,0.27061664352656983,0.2836760941046406,0.2809045496136432,0.2983464554990023,0.3031961239215268,0.32783829541132814,0.3215902230050249,0.34876193260092697,0.3799645337679527,0.4045453643027079
93,0.28195160011561676,0.26708561957500626,0.2607491851228719,0.2579495775096635,0.2504119629055496,0.24277043604950943,0.24078223111679,0.24156028727458248,0.24005083204689445,0.24090240429080953,0.23810233248332144,0.24030298216113385,0.2377639908211552,0.2387172470796723,0.23791643364266152,0.2401711983340811,0.2415749396227759,0.24515938162791967,0.24843686528336853,0.25452057213181073,0.25833124958446907,0.25755234580609687,0.2607195459466948,0.26721322050006796,0.27388150617108753,0.28298320798189125,0.28526502608498294,0.29955887260463343,0.3093566667939771,0.32627627730975234,0.3283831504040004,0.3565625828926834,0.3861097414016415,0.4045453643027079
153,0.4882544997317988,0.4248248709943938,0.31262896727575945,0.2984946824028185,0.28982655116422257,0.2760061452106615,0.27220093615112195,0.2695490894695904,0.2669300800385406,0.2632506051264627,0.2616323495646765,0.2592863973311516,0.25787266708135964,0.2551987692152899,0.2529659010491266,0.25181250491867846,0.23895233947053945,0.24263385411776214,0.24631492890909715,0.2514099403464242,0.25791819276165656,0.2580126124961622,0.26250594601709676,0.26834769484223525,0.2771463688156052,0.28229032185914193,0.28962550255632274,0.30077128971026457,0.3155172096664275,0.32471425920817654,0.3351760778029759,0.36436323318443986,0.3922549490353303,0.4045453643027079
