trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
8,0.21202388171122596,0.38062998874697124,0.22679115707082953,0.18861127777267503,0.26879464995046765,0.17420334186103673,0.15520793048326198,0.11143967565037381,0.10108577496856429,0.09041344398642648,0.09732193236862755,0.09708931267892605,0.10954772432846373,0.11236570376245748,0.1418306068637422,0.1504962589617243,0.1687830137401529,0.17191245065000801,0.20706995655550672,0.20339344695557432,0.23676148554769497,0.24129945073532477,0.26180522612887924,0.3120743444350837,0.34990886010444505,0.3716934537124168,0.40883856099893495
27,0.21202388171122596,0.2567311184774561,0.22089284437487222,0.18637947418305223,0.18390676310239762,0.16006486043183038,0.14141522825047717,0.13819793528201993,0.12824696000397032,0.1275230718008536,0.12248054388180497,0.12288659887744045,0.1233614682048582,0.12243308269365663,0.13075889698031895,0.12852349978113287,0.1404654213286887,0.14182516225472697,0.15349894000264733,0.1560928157489271,0.1727388837431859,0.19616091721994156,0.20862176398632143,0.23743121877150486,0.2611348768260745,0.3809797305340463,0.40883856099893495
66,0.21202388171122596,0.20239085842265145,0.18741944706738467,0.18789737080604363,0.1709440224243554,0.16455636185875674,0.15552237976790542,0.15363055194257255,0.14904949338744233,0.14516653212193856,0.14441767819119342,0.14253356194578817,0.1427982767181919,0.14048519670262577,0.14226013646683625,0.14159090347565792,0.14264821747411935,0.1429158048149495,0.14523474922935806,0.14527721527271376,0.15133875671336786,0.15102238370455837,0.1554383018437636,0.16278809310792605,0.17236089354770398,0.39026600735567585,0.40883856099893495
127,0.2963269352290986,0.19925535405535622,0.19084308136229783,0.1854820705323069,0.17800207699549156,0.172085783848593,0.16584691023820697,0.16132402038875704,0.15988253610207792,0.15708997114658127,0.155177854956033,0.15350036582723717,0.15318085333953418,0.15245744255721697,0.15156184750885135,0.15130203685989826,0.15065818699842623,0.14939565079019343,0.15104106563429343,0.15052258094427418,0.15119911518545612,0.15228738209989132,0.15172328077277558,0.25634847660618554,0.2720271736300604,0.39955228417730543,0.40883856099893495
