trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
17,0.2289755740254638,0.20230335294795734,0.19778693707096665,0.17553040401385672,0.17107967398914342,0.1564543343562226,0.15768012918355195,0.14728708969108664,0.1463364992501438,0.14417861581221353,0.146574835309557,0.15102526857796456,0.15873779461260862,0.1914510494322915,0.22148815631329277,0.23568381904449467,0.27012703733743093,0.3050414235801747,0.3156879136755125
36,0.2223075187560872,0.23107395674329315,0.21381093691288863,0.21200183001642336,0.1944951710872425,0.19595693893871155,0.18292719102758473,0.18357817124552506,0.17396634992345558,0.17466058187732747,0.16641349714996495,0.16772859049169844,0.16424223893721052,0.1939261829236113,0.20883212422338748,0.21603972256142506,0.23639973493379848,0.30770304610400917,0.3156879136755125
71,0.2156394634867106,0.24644441129409678,0.23706691796476811,0.23116240814992015,0.22514552833891896,0.22580506975755366,0.21958915938791898,0.21828959919092233,0.2103696143067462,0.21053438509897057,0.20451808686207665,0.20421510961084258,0.19936813863084207,0.19640131641493114,0.19617609213348222,0.19639562607835545,0.20267243253016604,0.3103646686278436,0.3156879136755125
136,0.20897140821733395,0.2221156741825317,0.24491483701803812,0.2450806178840929,0.2439794785408238,0.23638885503045734,0.2349166618303483,0.23265289394229433,0.2298867158222615,0.2265431401556388,0.2247405114281082,0.2184013573040136,0.2185387454643212,0.2131199355185323,0.20609552245798327,0.204141777188338,0.25385692805517035,0.31302629115167807,0.3156879136755125
