trading_days_to_expiration,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8,0.4832294040310149,0.5061384775461717,0.4825312233596824,0.4851614041200079,0.4802978471646222,0.4740250708913084,0.47110480598363885,0.4688709644918229,0.4732293174603064,0.47652422444512754,0.46973058268259466,0.48636900397005195,0.4902983107113739,0.5117367130220245,0.5261762584823755,0.5778506667941471,0.6171146726268384,0.6568599649138149,0.6973408629872778,0.7385389490373898,0.4036834030385963,0.41291809067573315,0.4272485889528285
28,0.5543361255775934,0.5496461870631221,0.5583210269452574,0.542139973169798,0.5354833402731694,0.530382731510188,0.5374349225380453,0.5412446973529793,0.45036003666324165,0.4488338526392289,0.44595779611338576,0.4528414580253147,0.44800000643176363,0.45661996984837655,0.46429681927381855,0.4907473045313295,0.5103076908750168,0.5307708508100136,0.553091790262165,0.572301510035647,0.40249306904094223,0.41872576849195564,0.42860616027515375
71,0.4835225918725127,0.4714144923775367,0.461902580484825,0.43868637993712484,0.44598735182466764,0.4525231193622149,0.4355756339294032,0.42845319484435657,0.42749075586617696,0.42114348083333036,0.42218500954417687,0.41931391208057756,0.40570170215215334,0.4015032266747286,0.4024173800652616,0.40364394226851186,0.4035007091231952,0.40468173670621227,0.4088427175370523,0.4060640710339043,0.40130273504328823,0.4245334463081781,0.42996373159747897
131,0.4948305347093422,0.4377303189365262,0.4421670632480607,0.43027719917432883,0.4109947817623822,0.401046565713748,0.41101068629563775,0.39021227844513523,0.40066428819604344,0.39832921175858765,0.40380360777953,0.4548061113959757,0.45871920758708895,0.46383974257855204,0.49013402342970436,0.5103793074476751,0.5301803370185051,0.551011299846745,0.573690833287221,0.4048737370362503,0.40711041285951066,0.4258910176305033,0.42996373159747897
